pxd	run	source_parquet	coverage	scoring_mode	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD063461	20210309_CVID_1438	sample_nsaf_matrix.parquet	0.4392	predict_proba	Small intestine	0.3573	Duodenum	0.2844	Colon	0.1028	Liver	0.0368	Kidney	0.0328
PXD063461	20210309_CVID_1469	sample_nsaf_matrix.parquet	0.4231	predict_proba	Small intestine	0.3181	Duodenum	0.2588	Colon	0.1215	Liver	0.0416	Kidney	0.0376
PXD063461	20210309_CVID_1482	sample_nsaf_matrix.parquet	0.4083	predict_proba	Small intestine	0.348	Duodenum	0.2741	Colon	0.1188	Stomach	0.0434	Liver	0.03
PXD063461	20210309_CVID_1482_Again	sample_nsaf_matrix.parquet	0.3981	predict_proba	Small intestine	0.4532	Duodenum	0.2066	Colon	0.1036	Stomach	0.0356	Liver	0.0336
PXD063461	20210309_CVID_1486	sample_nsaf_matrix.parquet	0.4106	predict_proba	Small intestine	0.516	Duodenum	0.2048	Liver	0.0826	Colon	0.0701	Stomach	0.0244
PXD063461	20210309_CVID_1498	sample_nsaf_matrix.parquet	0.4145	predict_proba	Small intestine	0.5619	Duodenum	0.1955	Colon	0.0871	Liver	0.0341	Kidney	0.0195
PXD063461	20210309_CVID_1503	sample_nsaf_matrix.parquet	0.4145	predict_proba	Small intestine	0.5526	Duodenum	0.2107	Colon	0.068	Liver	0.0338	Stomach	0.0212
PXD063461	20210309_CVID_1504	sample_nsaf_matrix.parquet	0.3772	predict_proba	Small intestine	0.3764	Duodenum	0.2823	Colon	0.095	Liver	0.0764	Kidney	0.0366
PXD063461	20210309_CVID_1509	sample_nsaf_matrix.parquet	0.3738	predict_proba	Small intestine	0.3699	Duodenum	0.2793	Colon	0.118	Kidney	0.0365	Stomach	0.0248
PXD063461	20210309_CVID_1519	sample_nsaf_matrix.parquet	0.4044	predict_proba	Small intestine	0.4025	Duodenum	0.3332	Colon	0.0799	Liver	0.0384	Stomach	0.0285
PXD063461	20210309_CVID_1526	sample_nsaf_matrix.parquet	0.4036	predict_proba	Small intestine	0.3794	Duodenum	0.2504	Liver	0.097	Colon	0.0961	Stomach	0.0284
PXD063461	20210309_CVID_1528	sample_nsaf_matrix.parquet	0.4002	predict_proba	Small intestine	0.3764	Duodenum	0.2788	Colon	0.0957	Liver	0.038	Kidney	0.0308
PXD063461	20210309_CVID_1532	sample_nsaf_matrix.parquet	0.4088	predict_proba	Small intestine	0.3709	Duodenum	0.31	Colon	0.1368	Kidney	0.0307	Liver	0.03
PXD063461	20210309_CVID_1534	sample_nsaf_matrix.parquet	0.4054	predict_proba	Small intestine	0.5579	Duodenum	0.2061	Colon	0.0753	Stomach	0.0378	Kidney	0.0274
PXD063461	20210309_CVID_2084	sample_nsaf_matrix.parquet	0.4009	predict_proba	Small intestine	0.4991	Duodenum	0.1883	Colon	0.0765	Liver	0.0421	Lung	0.0263
PXD063461	20210309_CVID_2090	sample_nsaf_matrix.parquet	0.4022	predict_proba	Small intestine	0.4761	Duodenum	0.2775	Colon	0.0786	Stomach	0.0299	Liver	0.0281
PXD063461	20210309_CVID_2093	sample_nsaf_matrix.parquet	0.3843	predict_proba	Small intestine	0.5191	Duodenum	0.2598	Colon	0.0714	Kidney	0.0508	Liver	0.0291
PXD063461	20210309_CVID_2099	sample_nsaf_matrix.parquet	0.371	predict_proba	Small intestine	0.3702	Duodenum	0.2948	Colon	0.1097	Liver	0.0511	Kidney	0.0361
PXD063461	20210309_CVID_2100	sample_nsaf_matrix.parquet	0.39	predict_proba	Small intestine	0.3787	Duodenum	0.2898	Colon	0.0961	Liver	0.038	Kidney	0.0312
PXD063461	20210309_CVID_2102	sample_nsaf_matrix.parquet	0.3879	predict_proba	Small intestine	0.3408	Duodenum	0.2639	Liver	0.0869	Colon	0.083	Stomach	0.0331
PXD063461	20210309_CVID_2110	sample_nsaf_matrix.parquet	0.3929	predict_proba	Small intestine	0.4687	Duodenum	0.2601	Liver	0.0745	Colon	0.0572	Stomach	0.027
PXD063461	20210309_CVID_2117	sample_nsaf_matrix.parquet	0.3614	predict_proba	Small intestine	0.4613	Duodenum	0.1655	Colon	0.089	Liver	0.0498	Testis	0.0328
PXD063461	20210309_CVID_2118	sample_nsaf_matrix.parquet	0.3753	predict_proba	Small intestine	0.3879	Duodenum	0.2627	Liver	0.0874	Colon	0.0738	Kidney	0.0469
PXD063461	20210309_CVID_2121	sample_nsaf_matrix.parquet	0.3444	predict_proba	Small intestine	0.3281	Duodenum	0.1748	Colon	0.128	Liver	0.0597	Kidney	0.0499
PXD063461	20210309_CVID_2132	sample_nsaf_matrix.parquet	0.3879	predict_proba	Small intestine	0.3558	Duodenum	0.2587	Liver	0.0982	Colon	0.0941	Stomach	0.0327
PXD063836	230927_Lumos_BP-7099_Ric_trypsin_GPF1	sample_nsaf_matrix.parquet	0.2199	predict_proba	Brain	0.6689	Pituitary gland	0.0345	Bone marrow	0.0327	Liver	0.0252	Testis	0.0193
PXD063836	230927_Lumos_BP-7099_Ric_trypsin_GPF2	sample_nsaf_matrix.parquet	0.2571	predict_proba	Brain	0.7104	Lung	0.0239	Ovary	0.0234	Kidney	0.0208	Thyroid	0.0177
PXD063836	230927_Lumos_BP-7099_Ric_trypsin_GPF3	sample_nsaf_matrix.parquet	0.2097	predict_proba	Brain	0.5469	Pituitary gland	0.0509	Lung	0.0386	Testis	0.0308	Smooth muscle	0.0235
PXD064265	/public/conode53/AIRFLOW/temp/PXD064265/diann/2024-07-03_CF_C32_plex11	sample_nsaf_matrix.parquet	0.0669	shap_penalty1	Brain	0.5517	Skeletal muscle	0.0459	B-cells	0.0385	Tonsil	0.0331	Salivary gland	0.0317
PXD064265	/public/conode53/AIRFLOW/temp/PXD064265/diann/2024-07-03_CF_C32_plex9	sample_nsaf_matrix.parquet	0.0401	shap_penalty1	Brain	0.5041	B-cells	0.0387	Skeletal muscle	0.0386	Tonsil	0.0353	Pituitary gland	0.0348
PXD064265	/public/conode53/AIRFLOW/temp/PXD064265/diann/20240608_CF_C32_plex2122	sample_nsaf_matrix.parquet	0.0788	shap_penalty1	Brain	0.4079	Pituitary gland	0.0395	B-cells	0.0373	Skeletal muscle	0.0363	Salivary gland	0.0353
PXD064265	/public/conode53/AIRFLOW/temp/PXD064265/diann/20240608_CF_C32_plex2223	sample_nsaf_matrix.parquet	0.0564	shap_penalty1	Brain	0.3545	Skeletal muscle	0.0437	B-cells	0.0371	Tonsil	0.0355	Kidney	0.0328
PXD064265	/public/conode53/AIRFLOW/temp/PXD064265/diann/20240608_CF_C32_plex2233	sample_nsaf_matrix.parquet	0.0452	shap_penalty1	Brain	0.5369	B-cells	0.0403	Skeletal muscle	0.0384	Tonsil	0.0328	Small intestine	0.0321
PXD064265	N.Proteotypic.Sequences	sample_nsaf_matrix.parquet	0.1045	predict_proba	Brain	0.8478	Kidney	0.0137	Lung	0.0131	Bone marrow	0.0122	Ovary	0.0117
PXD064265	N.Sequences	sample_nsaf_matrix.parquet	0.1102	predict_proba	Brain	0.901	Lung	0.0096	Testis	0.0087	Pituitary gland	0.0076	Bone marrow	0.0064
PXD064519	2022_02_03_GaryBrennan_C01	sample_nsaf_matrix.parquet	0.1954	predict_proba	Brain	0.8423	Bone marrow	0.018	Pituitary gland	0.0134	Lung	0.0125	Placenta	0.0118
PXD064519	2022_02_03_GaryBrennan_C02	sample_nsaf_matrix.parquet	0.2092	predict_proba	Brain	0.8133	Bone marrow	0.0215	Pituitary gland	0.0208	Lung	0.0146	Stomach	0.0095
PXD064519	2022_02_03_GaryBrennan_C03	sample_nsaf_matrix.parquet	0.187	predict_proba	Brain	0.8367	Pituitary gland	0.0128	Kidney	0.0126	Bone marrow	0.011	Tonsil	0.0107
PXD064519	2022_02_03_GaryBrennan_C04	sample_nsaf_matrix.parquet	0.2079	predict_proba	Brain	0.7829	Monocytes	0.0245	Bone marrow	0.019	Testis	0.0144	Pituitary gland	0.0131
PXD064519	2022_02_03_GaryBrennan_C05	sample_nsaf_matrix.parquet	0.2054	predict_proba	Brain	0.7805	Pituitary gland	0.0308	Monocytes	0.0254	Bone marrow	0.0148	Lung	0.0136
PXD064519	2022_02_03_GaryBrennan_C06	sample_nsaf_matrix.parquet	0.2131	predict_proba	Brain	0.8244	Pituitary gland	0.0173	Bone marrow	0.0171	Kidney	0.0126	Testis	0.0112
PXD064519	2022_02_03_GaryBrennan_C07	sample_nsaf_matrix.parquet	0.2199	predict_proba	Brain	0.7447	Bone marrow	0.0465	Testis	0.036	Colon	0.0214	Lung	0.0188
PXD064519	2022_02_03_GaryBrennan_C08	sample_nsaf_matrix.parquet	0.1888	predict_proba	Brain	0.6835	Bone marrow	0.0316	Pituitary gland	0.029	Monocytes	0.0268	Testis	0.0213
PXD064519	2022_02_03_GaryBrennan_C09	sample_nsaf_matrix.parquet	0.1846	predict_proba	Brain	0.703	Pituitary gland	0.0327	Bone marrow	0.0316	Testis	0.0231	Liver	0.0214
PXD064519	2022_02_03_GaryBrennan_C10	sample_nsaf_matrix.parquet	0.2022	predict_proba	Brain	0.761	Pituitary gland	0.0246	Bone marrow	0.0207	Monocytes	0.0164	Lung	0.0131
PXD064519	2022_02_03_GaryBrennan_NS01	sample_nsaf_matrix.parquet	0.1947	predict_proba	Brain	0.7131	Oviduct	0.0761	Pituitary gland	0.0192	Bone marrow	0.0188	Kidney	0.0171
PXD064519	2022_02_03_GaryBrennan_NS02	sample_nsaf_matrix.parquet	0.1835	predict_proba	Brain	0.7664	Pituitary gland	0.0269	Lung	0.0159	Colon	0.0153	Kidney	0.015
PXD064519	2022_02_03_GaryBrennan_NS03	sample_nsaf_matrix.parquet	0.1438	predict_proba	Brain	0.7718	Testis	0.0265	Lung	0.0199	Bone marrow	0.0153	Pituitary gland	0.0147
PXD064519	2022_02_03_GaryBrennan_NS04	sample_nsaf_matrix.parquet	0.1883	predict_proba	Brain	0.7013	Pituitary gland	0.0345	Testis	0.0244	Monocytes	0.0198	Kidney	0.0176
PXD064519	2022_02_03_GaryBrennan_NS05	sample_nsaf_matrix.parquet	0.1657	predict_proba	Brain	0.7116	Testis	0.0364	Lung	0.0199	Liver	0.0189	Pituitary gland	0.0183
PXD064519	2022_02_03_GaryBrennan_NS06	sample_nsaf_matrix.parquet	0.1683	predict_proba	Brain	0.792	Oviduct	0.0477	Pituitary gland	0.0234	Testis	0.0219	Lung	0.0213
PXD064519	2022_02_03_GaryBrennan_NS07	sample_nsaf_matrix.parquet	0.1922	predict_proba	Brain	0.8348	Bone marrow	0.0171	Lung	0.0155	Pituitary gland	0.0132	Colon	0.0093
PXD064519	2022_02_03_GaryBrennan_S01	sample_nsaf_matrix.parquet	0.1652	predict_proba	Brain	0.72	Bone marrow	0.0249	Monocytes	0.0249	Pituitary gland	0.0223	Lung	0.0177
PXD064519	2022_02_03_GaryBrennan_S02	sample_nsaf_matrix.parquet	0.1888	predict_proba	Brain	0.7827	Bone marrow	0.02	Pituitary gland	0.0185	Lung	0.0179	Monocytes	0.0156
PXD064519	2022_02_03_GaryBrennan_S03	sample_nsaf_matrix.parquet	0.191	predict_proba	Brain	0.7922	Oviduct	0.053	Pituitary gland	0.0237	Lung	0.0232	Testis	0.0129
PXD064519	2022_02_03_GaryBrennan_S04	sample_nsaf_matrix.parquet	0.1994	predict_proba	Brain	0.639	Bone marrow	0.0451	Pituitary gland	0.0353	Testis	0.026	Lung	0.0231
PXD064519	2022_02_03_GaryBrennan_S05	sample_nsaf_matrix.parquet	0.191	predict_proba	Brain	0.8322	Pituitary gland	0.0183	Testis	0.0173	Bone marrow	0.0116	Stomach	0.0108
PXD064519	2022_02_03_GaryBrennan_S06	sample_nsaf_matrix.parquet	0.1875	predict_proba	Brain	0.8115	Pituitary gland	0.0194	Lung	0.0159	Liver	0.0148	Ovary	0.0112
PXD064519	2022_02_03_GaryBrennan_S07	sample_nsaf_matrix.parquet	0.1689	predict_proba	Brain	0.7626	Oviduct	0.0424	Kidney	0.0195	Pituitary gland	0.0181	Lung	0.0168
PXD064523	11-035	sample_nsaf_matrix.parquet	0.2134	predict_proba	Kidney	0.307	Liver	0.0626	Testis	0.056	Bone marrow	0.0522	Thyroid	0.0504
PXD064523	15-011	sample_nsaf_matrix.parquet	0.2025	predict_proba	Kidney	0.3216	Testis	0.0644	Bone marrow	0.0577	Liver	0.0495	Monocytes	0.0454
PXD064523	16-027	sample_nsaf_matrix.parquet	0.1994	predict_proba	Kidney	0.5448	Lung	0.0542	Liver	0.0509	Bone marrow	0.0345	Thyroid	0.0331
PXD064523	19-003	sample_nsaf_matrix.parquet	0.2054	predict_proba	Kidney	0.3056	Bone marrow	0.0829	Monocytes	0.067	Lung	0.0633	Testis	0.0601
PXD064523	2-020	sample_nsaf_matrix.parquet	0.2358	predict_proba	Kidney	0.3633	Liver	0.106	Heart	0.0512	Thyroid	0.0412	Lung	0.0379
PXD064523	20-022	sample_nsaf_matrix.parquet	0.231	predict_proba	Kidney	0.4803	Liver	0.0792	Lung	0.0374	Colon	0.0321	Bone marrow	0.0311
PXD064523	23-028	sample_nsaf_matrix.parquet	0.2183	predict_proba	Kidney	0.5579	Liver	0.0543	Bone marrow	0.0398	Monocytes	0.0365	Testis	0.0351
PXD064523	25-029	sample_nsaf_matrix.parquet	0.2246	predict_proba	Kidney	0.52	Liver	0.0708	Testis	0.0424	Bone marrow	0.0337	Lung	0.0287
PXD064523	27-021	sample_nsaf_matrix.parquet	0.2148	predict_proba	Kidney	0.5191	Lung	0.0573	Liver	0.047	Bone marrow	0.0383	Testis	0.029
PXD064523	28-001	sample_nsaf_matrix.parquet	0.2142	predict_proba	Kidney	0.4319	Liver	0.0608	Lung	0.0473	Testis	0.0339	Bone marrow	0.0323
PXD064523	29-018	sample_nsaf_matrix.parquet	0.192	predict_proba	Kidney	0.3508	Lung	0.0752	Liver	0.0647	Testis	0.0424	Thyroid	0.0347
PXD064523	30-033	sample_nsaf_matrix.parquet	0.2278	predict_proba	Kidney	0.3304	Liver	0.0692	Oviduct	0.0555	Monocytes	0.042	Lung	0.0395
PXD064523	31-034	sample_nsaf_matrix.parquet	0.2624	predict_proba	Kidney	0.4811	Monocytes	0.0561	Testis	0.053	Bone marrow	0.043	Liver	0.0407
PXD064523	32-016	sample_nsaf_matrix.parquet	0.2599	predict_proba	Kidney	0.4254	Liver	0.0581	Bone marrow	0.0468	Monocytes	0.0463	Testis	0.0433
PXD064523	4-009	sample_nsaf_matrix.parquet	0.2432	predict_proba	Kidney	0.3503	Liver	0.0635	Monocytes	0.0406	Adipose tissue	0.0401	Colon	0.0395
PXD064523	5-014	sample_nsaf_matrix.parquet	0.2417	predict_proba	Kidney	0.5619	Liver	0.053	Testis	0.0367	Lung	0.0356	Colon	0.0271
PXD064523	6-013	sample_nsaf_matrix.parquet	0.2233	predict_proba	Kidney	0.546	Liver	0.0733	Monocytes	0.0452	Testis	0.0324	Lung	0.032
PXD064523	7-015	sample_nsaf_matrix.parquet	0.2542	predict_proba	Kidney	0.5901	Liver	0.0523	Lung	0.0323	Pituitary gland	0.0305	Monocytes	0.0282
PXD064523	8-005	sample_nsaf_matrix.parquet	0.2423	predict_proba	Kidney	0.3257	Liver	0.1451	Lung	0.0613	Monocytes	0.0496	Testis	0.0349
PXD064523	9-002	sample_nsaf_matrix.parquet	0.2243	predict_proba	Kidney	0.5548	Liver	0.0617	Monocytes	0.044	Placenta	0.0293	Bone marrow	0.0239
PXD064844	MS227451QEHF_Dana_Coller_p-100-fr-1-4-p-20-4-3_a	sample_nsaf_matrix.parquet	0.189	predict_proba	Prostate	0.3085	Kidney	0.2792	Oviduct	0.0536	Testis	0.0463	Bone marrow	0.0406
PXD064844	MS227451QEHF_Dana_Coller_p-100-fr-1-5-p-20-5-3_a	sample_nsaf_matrix.parquet	0.1858	predict_proba	Prostate	0.3095	Kidney	0.2133	Oviduct	0.0559	Esophagus	0.045	Liver	0.0394
PXD064844	MS227451QEHF_Dana_Coller_p-100-fr-1-6-p-20-6-3_a	sample_nsaf_matrix.parquet	0.1935	predict_proba	Prostate	0.3252	Kidney	0.2866	Liver	0.0551	Bone marrow	0.0548	Testis	0.045
PXD064844	MS227451QEHF_Dana_Coller_p-100-fr-1-6-p-20-6-3_x	sample_nsaf_matrix.parquet	0.1606	predict_proba	Prostate	0.3439	Kidney	0.2936	Bone marrow	0.0504	Testis	0.0406	Liver	0.0403
PXD064844	MS227451QEHF_Dana_Coller_p-20-2-3_a	sample_nsaf_matrix.parquet	0.0634	shap_penalty1	Prostate	0.3462	Kidney	0.1357	Liver	0.0435	Skeletal muscle	0.036	Pituitary gland	0.0335
PXD064844	MS227451QEHF_Dana_Coller_uEVs-P100-TCEP-5_a	sample_nsaf_matrix.parquet	0.1112	predict_proba	Prostate	0.3443	Kidney	0.2256	Placenta	0.0644	Bone marrow	0.036	Pituitary gland	0.0326
PXD064844	MS227451QEHF_Dana_Coller_uEVs-P100-TCEP-8_a	sample_nsaf_matrix.parquet	0.1097	predict_proba	Prostate	0.3628	Kidney	0.2103	Placenta	0.0655	Bone marrow	0.0429	Testis	0.0366
PXD064844	MS227451QEHF_Dana_Coller_uEVs-P100-TCEP-9_a	sample_nsaf_matrix.parquet	0.107	predict_proba	Prostate	0.3072	Kidney	0.235	Thyroid	0.0773	Placenta	0.0549	Bone marrow	0.034
PXD065200	F20211119_PI_SG_C1RA2_BP	sample_nsaf_matrix.parquet	0.0177	shap_penalty1	Salivary gland	0.4103	Esophagus	0.1154	Tonsil	0.0755	Ovary	0.041	Parotid gland	0.0399
PXD065200	F20211119_PI_SG_C1RA2_Un	sample_nsaf_matrix.parquet	0.0154	shap_penalty1	Salivary gland	0.4317	Esophagus	0.1174	Tonsil	0.0601	Parotid gland	0.0397	Skeletal muscle	0.0372
PXD066017	N.Proteotypic.Sequences	sample_nsaf_matrix.parquet	0.4198	predict_proba	Oviduct	0.4136	Ovary	0.0875	Stomach	0.0814	Placenta	0.0576	Testis	0.0528
PXD066017	N.Sequences	sample_nsaf_matrix.parquet	0.4328	predict_proba	Oviduct	0.3599	Ovary	0.0867	Stomach	0.0811	Testis	0.0625	Placenta	0.062
PXD066029	/public/conode53/AIRFLOW/temp/PXD066029/diann/20240809_DIA_proteome_sample_cleanup_centrifugation_2	sample_nsaf_matrix.parquet	0.4076	predict_proba	Ovary	0.3035	Testis	0.0869	Esophagus	0.0752	Kidney	0.0624	Lung	0.0507
PXD066029	/public/conode53/AIRFLOW/temp/PXD066029/diann/20250310_DIA_proteome_2mm_cohort_A_S02	sample_nsaf_matrix.parquet	0.5867	predict_proba	Ovary	0.3094	Kidney	0.0623	Esophagus	0.0596	Lung	0.0586	Placenta	0.0498
PXD066029	/public/conode53/AIRFLOW/temp/PXD066029/diann/20250310_DIA_proteome_2mm_cohort_A_S03	sample_nsaf_matrix.parquet	0.584	predict_proba	Ovary	0.3044	Kidney	0.0739	Lung	0.0665	Testis	0.0576	Esophagus	0.0533
PXD066029	N.Proteotypic.Sequences	sample_nsaf_matrix.parquet	0.7384	predict_proba	Ovary	0.3183	Placenta	0.0602	Lung	0.0513	Tonsil	0.043	Urinary bladder	0.0404
PXD066029	N.Sequences	sample_nsaf_matrix.parquet	0.7506	predict_proba	Ovary	0.3205	Esophagus	0.0556	Placenta	0.0554	Urinary bladder	0.0526	Lung	0.0521
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S02	sample_nsaf_matrix.parquet	0.1022	predict_proba	Skeletal muscle	0.3413	Ovary	0.1333	Heart	0.1322	Bone marrow	0.0632	Esophagus	0.0475
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S03	sample_nsaf_matrix.parquet	0.1407	predict_proba	Heart	0.3537	Skeletal muscle	0.2415	Ovary	0.0656	Esophagus	0.0443	Bone marrow	0.0419
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S04	sample_nsaf_matrix.parquet	0.1345	predict_proba	Skeletal muscle	0.3479	Heart	0.1423	Ovary	0.1064	Salivary gland	0.0448	Bone marrow	0.0418
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S06	sample_nsaf_matrix.parquet	0.1141	predict_proba	Skeletal muscle	0.3315	Heart	0.1795	Ovary	0.1571	Appendix	0.0319	Esophagus	0.031
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S07	sample_nsaf_matrix.parquet	0.1495	predict_proba	Heart	0.3125	Skeletal muscle	0.267	Esophagus	0.0532	Bone marrow	0.0428	Ovary	0.0421
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S08	sample_nsaf_matrix.parquet	0.1328	predict_proba	Skeletal muscle	0.3116	Heart	0.1801	Ovary	0.1131	Esophagus	0.0388	Appendix	0.0362
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S09	sample_nsaf_matrix.parquet	0.144	predict_proba	Heart	0.3081	Skeletal muscle	0.2659	Ovary	0.0672	Bone marrow	0.0458	Esophagus	0.0449
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S10	sample_nsaf_matrix.parquet	0.1348	predict_proba	Skeletal muscle	0.3504	Heart	0.1887	Ovary	0.1178	Esophagus	0.037	Salivary gland	0.037
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S11	sample_nsaf_matrix.parquet	0.1234	predict_proba	Heart	0.3925	Skeletal muscle	0.1712	Esophagus	0.0494	Bone marrow	0.0459	Ovary	0.0432
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S12	sample_nsaf_matrix.parquet	0.1325	predict_proba	Skeletal muscle	0.3066	Heart	0.1489	Ovary	0.1327	Bone marrow	0.0419	Salivary gland	0.0409
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S13	sample_nsaf_matrix.parquet	0.1208	predict_proba	Heart	0.3116	Skeletal muscle	0.2879	Ovary	0.0898	Esophagus	0.0418	Bone marrow	0.0324
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S14_20230508212243	sample_nsaf_matrix.parquet	0.1169	predict_proba	Skeletal muscle	0.3337	Heart	0.1684	Ovary	0.1225	Esophagus	0.0358	Appendix	0.0313
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S15	sample_nsaf_matrix.parquet	0.1331	predict_proba	Heart	0.3317	Skeletal muscle	0.2845	Ovary	0.0557	Esophagus	0.0468	Bone marrow	0.0361
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S16	sample_nsaf_matrix.parquet	0.1146	predict_proba	Skeletal muscle	0.3079	Heart	0.1419	Ovary	0.1135	Salivary gland	0.0438	Appendix	0.0416
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S17	sample_nsaf_matrix.parquet	0.1412	predict_proba	Heart	0.3425	Skeletal muscle	0.2747	Ovary	0.0893	Bone marrow	0.0508	Esophagus	0.0423
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S18	sample_nsaf_matrix.parquet	0.1311	predict_proba	Skeletal muscle	0.3311	Heart	0.1921	Ovary	0.1304	Bone marrow	0.0364	Esophagus	0.0317
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S19	sample_nsaf_matrix.parquet	0.1321	predict_proba	Heart	0.3017	Skeletal muscle	0.2704	Esophagus	0.0675	Ovary	0.0582	Bone marrow	0.0286
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S20	sample_nsaf_matrix.parquet	0.1203	predict_proba	Skeletal muscle	0.3596	Heart	0.1564	Prostate	0.1149	Ovary	0.105	Salivary gland	0.044
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S21	sample_nsaf_matrix.parquet	0.1438	predict_proba	Heart	0.3171	Skeletal muscle	0.2652	Ovary	0.0663	Bone marrow	0.0455	Esophagus	0.041
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S22	sample_nsaf_matrix.parquet	0.1206	predict_proba	Skeletal muscle	0.3187	Heart	0.1531	Ovary	0.1362	Salivary gland	0.0409	Appendix	0.0355
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S23	sample_nsaf_matrix.parquet	0.1382	predict_proba	Heart	0.3396	Skeletal muscle	0.2309	Esophagus	0.0566	Ovary	0.0484	Bone marrow	0.0423
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S24	sample_nsaf_matrix.parquet	0.1131	predict_proba	Skeletal muscle	0.3182	Heart	0.1466	Ovary	0.1072	Salivary gland	0.0486	Appendix	0.0469
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S25	sample_nsaf_matrix.parquet	0.1293	predict_proba	Heart	0.3206	Skeletal muscle	0.309	Ovary	0.0579	Bone marrow	0.0391	Salivary gland	0.0359
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S27	sample_nsaf_matrix.parquet	0.1301	predict_proba	Heart	0.3901	Skeletal muscle	0.2177	Ovary	0.0603	Esophagus	0.0553	Bone marrow	0.0338
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S28	sample_nsaf_matrix.parquet	0.1375	predict_proba	Skeletal muscle	0.3322	Heart	0.1898	Ovary	0.1144	Esophagus	0.0361	Salivary gland	0.0337
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S29	sample_nsaf_matrix.parquet	0.1248	predict_proba	Heart	0.3175	Skeletal muscle	0.2357	Ovary	0.0894	Esophagus	0.0508	Bone marrow	0.0415
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S30	sample_nsaf_matrix.parquet	0.1149	predict_proba	Skeletal muscle	0.3248	Heart	0.1799	Ovary	0.122	Appendix	0.0351	Bone marrow	0.0336
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S31	sample_nsaf_matrix.parquet	0.1473	predict_proba	Skeletal muscle	0.3086	Heart	0.2724	Ovary	0.0797	Esophagus	0.0522	Bone marrow	0.0473
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S32	sample_nsaf_matrix.parquet	0.1271	predict_proba	Skeletal muscle	0.3515	Heart	0.2024	Ovary	0.1072	Bone marrow	0.0373	Salivary gland	0.031
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S33	sample_nsaf_matrix.parquet	0.1248	predict_proba	Skeletal muscle	0.3014	Heart	0.2747	Ovary	0.0999	Bone marrow	0.0538	Esophagus	0.0437
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S34	sample_nsaf_matrix.parquet	0.1229	predict_proba	Skeletal muscle	0.328	Heart	0.1786	Ovary	0.0978	Esophagus	0.0483	Bone marrow	0.035
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S35	sample_nsaf_matrix.parquet	0.1248	predict_proba	Heart	0.3639	Skeletal muscle	0.2448	Ovary	0.0606	Esophagus	0.0534	Bone marrow	0.0431
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S36	sample_nsaf_matrix.parquet	0.1296	predict_proba	Skeletal muscle	0.3283	Heart	0.171	Ovary	0.1229	Appendix	0.0332	Esophagus	0.0323
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S39	sample_nsaf_matrix.parquet	0.1231	predict_proba	Heart	0.3537	Skeletal muscle	0.2005	Ovary	0.0971	Bone marrow	0.0474	Esophagus	0.0385
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S41	sample_nsaf_matrix.parquet	0.1238	predict_proba	Heart	0.3293	Skeletal muscle	0.2493	Ovary	0.0834	Esophagus	0.0696	Bone marrow	0.0471
PXD066393	HF1JS20220502_P22_0579_Exp2_AndrewP_S42	sample_nsaf_matrix.parquet	0.1284	predict_proba	Skeletal muscle	0.3227	Ovary	0.1566	Heart	0.1397	Esophagus	0.0698	Testis	0.0347
