pxd,cohort,field,kind,score,category,old_values,new_values
PXD059390,with_methods,technology_type,lin,0.9643513358821909,partial,"[""affinity purification coupled with mass spectrometry proteomics"", ""thermal proteome profiling""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics"", ""shotgun proteomics""]"
PXD059599,with_methods,factor_value,lin,,,"[""tak285 treated vs dmso control""]","[""tak285 vs dmso""]"
PXD059599,with_methods,number_of_fractions,numeric,0.0,agree,"[""36""]","[""36""]"
PXD059599,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD059599,with_methods,technology_type,lin,0.0,disagree,"[""shotgun proteomics""]","[""tmtpro 6-plex""]"
PXD059789,with_methods,technical_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD059789,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD059789,with_methods,factor_value,lin,0.0,disagree,"[""treated vs control""]","[""evs treated vs control""]"
PXD059789,with_methods,number_of_technical_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD059789,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD059789,with_methods,technology_type,lin,1.0,agree,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD059942,abstract_only,experimental_design,exact,0.0,disagree,"[""case vs control""]","[""treated vs control""]"
PXD059942,abstract_only,factor_value,lin,0.5339383920549736,partial,"[""schistosoma haematobium infection status""]","[""infection vs control""]"
PXD059942,abstract_only,technology_type,lin,1.0,agree,"[""dia proteomics""]","[""bottom-up proteomics"", ""shotgun proteomics"", ""targeted proteomics""]"
PXD060027,with_methods,biological_replicate,numeric,0.0,agree,"[""5""]","[""5""]"
PXD060027,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD060027,with_methods,factor_value,lin,0.21947497073728484,disagree,"[""treatment""]","[""actinomycin d vs control"", ""bmh-21 vs control"", ""cx-5461 vs control"", ""untreated vs treated""]"
PXD060027,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""5""]","[""5""]"
PXD060027,with_methods,number_of_samples,numeric,0.0,agree,"[""20""]","[""20""]"
PXD060027,with_methods,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics""]"
PXD060109,with_methods,technology_type,lin,0.9831816498091566,partial,"[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]","[""bottom-up proteomics""]"
PXD060304,abstract_only,experimental_design,exact,1.0,agree,"[""case vs control""]","[""case vs control""]"
PXD060381,with_methods,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060381,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD060381,with_methods,factor_value,lin,,,"[""tsg-6 activated vs non-targeting controls""]","[""tsg-6 activation""]"
PXD060381,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060381,with_methods,number_of_samples,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060381,with_methods,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics""]"
PXD060575,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD060764,abstract_only,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060764,abstract_only,experimental_design,exact,0.0,disagree,"[""case vs control""]","[""treated vs control""]"
PXD060764,abstract_only,factor_value,lin,0.9349158164193165,partial,"[""wild-type vs vimentin-knockout""]","[""wild-type (wt) vs vimentin-knockout (vim -/-)""]"
PXD060764,abstract_only,technology_type,lin,0.9349158164193165,partial,"[""bottom-up proteomics""]","[""label free sample""]"
PXD060829,abstract_only,technology_type,lin,0.9663632996183132,partial,"[""mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD060886,with_methods,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060886,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD060886,with_methods,factor_value,lin,0.14627532302641388,disagree,"[""hla-e vs hla-a3""]","[""hla-a3"", ""hla-e""]"
PXD060886,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD060886,with_methods,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics"", ""data-independent acquisition""]"
PXD060950,with_methods,biological_replicate,numeric,0.0,agree,"[""4""]","[""4""]"
PXD060950,with_methods,technical_replicate,numeric,0.0,agree,"[""1""]","[""1""]"
PXD060950,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD060950,with_methods,factor_value,lin,,,"[""olaparib resistant vs parent cells""]","[""olaparib resistant vs parent""]"
PXD060950,with_methods,number_of_fractions,numeric,0.0,agree,"[""12""]","[""12""]"
PXD060950,with_methods,number_of_technical_replicates,numeric,0.0,agree,"[""1""]","[""1""]"
PXD060950,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""4""]","[""4""]"
PXD060950,with_methods,number_of_samples,numeric,32.0,disagree,"[""48""]","[""16""]"
PXD060950,with_methods,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition""]"
PXD061048,abstract_only,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD061048,abstract_only,experimental_design,exact,0.0,disagree,"[""case vs control""]","[""treated vs control""]"
PXD061048,abstract_only,factor_value,lin,,,"[""wildtype vs atxn2-cag100-knockin"", ""wildtype vs atxn2l-null""]","[""atxn2l ko vs wt""]"
PXD061048,abstract_only,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics""]"
PXD061267,with_methods,experimental_design,exact,1.0,agree,"[""time course"", ""treated vs control""]","[""time course""]"
PXD061267,with_methods,factor_value,lin,1.0,agree,"[""energy balance vs energy deficit""]","[""energy deficit vs energy balance""]"
PXD061267,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""10""]","[""10""]"
PXD061267,with_methods,number_of_samples,numeric,0.0,agree,"[""30""]","[""30""]"
PXD061267,with_methods,technology_type,lin,0.9865453198473253,partial,"[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics"", ""shotgun proteomics"", ""targeted proteomics"", ""top-down proteomics""]","[""bottom-up proteomics""]"
PXD061384,abstract_only,experimental_design,exact,0.0,disagree,"[""time course""]","[""treated vs control""]"
PXD061384,abstract_only,factor_value,lin,,,"[""silac light to heavy shift""]","[""chx vs dmso""]"
PXD061384,abstract_only,technology_type,lin,0.000315760080068027,disagree,"[""silac""]","[""bottom-up proteomics""]"
PXD061491,abstract_only,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD061602,abstract_only,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]"
PXD061794,abstract_only,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD061794,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD061794,abstract_only,factor_value,lin,0.0,disagree,"[""p62 vs control""]","[""flag tagged p62 vs empty vector""]"
PXD061794,abstract_only,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD061794,abstract_only,number_of_samples,numeric,0.0,agree,"[""6""]","[""6""]"
PXD061794,abstract_only,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD061934,with_methods,experimental_design,exact,1.0,agree,"[""cross-sectional""]","[""cross-sectional""]"
PXD061934,with_methods,factor_value,lin,0.652928671085577,partial,"[""cell line""]","[""cell line vs breast cancer subtype""]"
PXD061934,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD061934,with_methods,number_of_samples,numeric,20.0,disagree,"[""29""]","[""9""]"
PXD061934,with_methods,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics""]"
PXD062184,with_methods,biological_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD062184,with_methods,experimental_design,exact,1.0,agree,"[""time course"", ""treated vs control""]","[""treated vs control""]"
PXD062184,with_methods,factor_value,lin,,,"[""inhibitor vs dmso""]","[""genotype"", ""treatment""]"
PXD062184,with_methods,number_of_fractions,numeric,0.0,agree,"[""36"", ""5""]","[""36"", ""5""]"
PXD062184,with_methods,number_of_biological_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD062184,with_methods,number_of_samples,numeric,0.0,agree,"[""18"", ""9""]","[""18""]"
PXD062184,with_methods,technology_type,lin,0.9831816498091566,partial,"[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition""]"
PXD062324,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD062324,abstract_only,factor_value,lin,0.5000094846325454,partial,"[""genotype"", ""treatment""]","[""treatment""]"
PXD062324,abstract_only,technology_type,lin,0.0003382729301403422,disagree,"[""tmt multiplex discovery proteomics""]","[""shotgun proteomics""]"
PXD062437,abstract_only,experimental_design,exact,0.0,disagree,"[""case vs control""]","[""treated vs control""]"
PXD062437,abstract_only,factor_value,lin,0.8145609043234314,partial,"[""3p loss or 3q gain""]","[""chromosome 3 aneuploidy"", ""chromosome 8 aneuploidy""]"
PXD062437,abstract_only,technology_type,lin,0.9130020666102265,partial,"[""quantitative mass spectrometry""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]"
PXD062616,with_methods,technical_replicate,numeric,0.0,agree,"[""5""]","[""5""]"
PXD062616,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD062616,with_methods,factor_value,lin,0.04948556654578962,disagree,"[""treatment""]","[""nrbp1 genotype"", ""sorbitol treatment""]"
PXD062616,with_methods,number_of_technical_replicates,numeric,0.0,agree,"[""5""]","[""5""]"
PXD062616,with_methods,number_of_samples,numeric,16.0,disagree,"[""4""]","[""20""]"
PXD062616,with_methods,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""data-independent acquisition""]"
PXD062748,abstract_only,factor_value,lin,0.0,disagree,"[""car-jurkat vs raji""]","[""0 minutes vs 10 minutes co-culture""]"
PXD062748,abstract_only,technology_type,lin,0.7517378527664157,partial,"[""dia""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD062853,abstract_only,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics"", ""data-independent acquisition""]"
PXD063183,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD063183,abstract_only,factor_value,lin,0.12789029164301483,disagree,"[""tgf\u2010\u03b21 with or without 7\u2010oct""]","[""7\u2010oct""]"
PXD063183,abstract_only,technology_type,lin,1.0,agree,"[""proteomic profiling""]","[""bottom-up proteomics""]"
PXD063461,abstract_only,experimental_design,exact,0.0,disagree,"[""cross-sectional""]","[""case vs control""]"
PXD063461,abstract_only,factor_value,lin,1.0,agree,"[""cvid vs healthy controls""]","[""cvid vs healthy controls""]"
PXD063461,abstract_only,technology_type,lin,1.0,agree,"[""mass spectrometry-based proteomics""]","[""shotgun proteomics""]"
PXD063716,abstract_only,technology_type,lin,0.7040519273083196,partial,"[""ms-based interactomics"", ""phospho-analysis""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD063995,with_methods,technology_type,lin,0.9831816498091566,partial,"[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition"", ""glycoproteomics""]"
PXD064257,abstract_only,number_of_biological_replicates,numeric,8.0,disagree,"[""106"", ""12"", ""28"", ""34"", ""36""]","[""4""]"
PXD064257,abstract_only,number_of_samples,numeric,102.0,disagree,"[""106""]","[""4""]"
PXD064257,abstract_only,technology_type,lin,1.0,agree,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD064464,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD064464,abstract_only,factor_value,lin,,,"[""r10 vs cisplatin""]","[""treatment""]"
PXD064464,abstract_only,technology_type,lin,1.0,agree,"[""bottom-up proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition""]"
PXD064634,abstract_only,experimental_design,exact,1.0,agree,"[""cross-sectional""]","[""cross-sectional""]"
PXD064634,abstract_only,factor_value,lin,0.5596529169599025,partial,"[""leukocyte counts"", ""percentage body fat (pbf)""]","[""percentage body fat""]"
PXD064634,abstract_only,number_of_samples,numeric,0.0,agree,"[""71""]","[""71""]"
PXD064634,abstract_only,technology_type,lin,1.0,agree,"[""bottom-up proteomics""]","[""bottom-up proteomics""]"
PXD064794,abstract_only,technology_type,lin,1.0,agree,"[""bottom-up proteomics""]","[""bottom-up proteomics""]"
PXD065520,with_methods,technical_replicate,numeric,0.0,agree,"[""3""]","[""3""]"
PXD065520,with_methods,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD065520,with_methods,factor_value,lin,1.0,agree,"[""treatment""]","[""treatment""]"
PXD065520,with_methods,number_of_fractions,numeric,0.0,agree,"[""8""]","[""8""]"
PXD065520,with_methods,number_of_technical_replicates,numeric,0.0,agree,"[""3""]","[""3""]"
PXD065520,with_methods,number_of_samples,numeric,0.0,agree,"[""9""]","[""9""]"
PXD065520,with_methods,technology_type,lin,1.0,agree,"[""bottom-up proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition"", ""gel-based experiment""]"
PXD065922,with_methods,experimental_design,exact,0.0,disagree,"[""tumor vs non-tumor""]","[""case vs control""]"
PXD065922,with_methods,factor_value,lin,0.47871781200774227,disagree,"[""ccrcc vs non-tumorous""]","[""tumor vs non-tumor""]"
PXD065922,with_methods,number_of_samples,numeric,0.0,agree,"[""144""]","[""144""]"
PXD065922,with_methods,technology_type,lin,0.9663632996183132,partial,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD066132,abstract_only,experimental_design,exact,1.0,agree,"[""treated vs control""]","[""treated vs control""]"
PXD066461,abstract_only,technology_type,lin,0.9663632996183132,partial,"[""mass spectrometry-based proteomics""]","[""bottom-up proteomics""]"
PXD066872,abstract_only,technology_type,lin,0.9663632996183132,partial,"[""shotgun proteomics""]","[""bottom-up proteomics""]"
PXD067122,abstract_only,number_of_biological_replicates,numeric,12.0,disagree,"[""24""]","[""12""]"
