pxd,cohort,agent,field,old_values,new_values,lin,string_identical
PXD010088,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD010088,with_methods,TechnicalAgent,labeling,"[""silac""]","[""silac""]",1.0,True
PXD010150,with_methods,TechnicalAgent,cleavage_agent,"[""lys-c"", ""trypsin""]","[""lys-c"", ""trypsin""]",1.0,True
PXD010150,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos tribrid""]","[""orbitrap fusion lumos""]",1.0,False
PXD010150,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD010284,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD010466,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""in-gel stable isotope labelling"", ""stable isotope labelling""]",0.0,False
PXD010622,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD010805,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt""]",0.5575628124057445,False
PXD011042,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD011042,with_methods,TechnicalAgent,instrument,"[""q exactive""]","[""q exactive""]",1.0,True
PXD011042,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD011241,with_methods,TechnicalAgent,cleavage_agent,"[""lys c and trypsin""]","[""lys c"", ""trypsin""]",1.0,False
PXD011241,with_methods,TechnicalAgent,instrument,"[""orbitrap elite""]","[""ltq orbitrap elite"", ""orbitrap elite""]",1.0,False
PXD011241,with_methods,TechnicalAgent,labeling,"[""silac""]","[""silac""]",1.0,True
PXD011599,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD011599,with_methods,TechnicalAgent,instrument,"[""q-exactive high field x quadrupole-orbitrap mass spectrometer"", ""q-exactive plus hybrid quadrupole-orbitrap mass spectrometer""]","[""q exactive"", ""q-exactive high field x"", ""q-exactive plus""]",0.6719005609989158,False
PXD011599,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD013868,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD020122,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD022983,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD022983,with_methods,TechnicalAgent,instrument,"[""q exactive""]","[""q exactive""]",1.0,True
PXD022983,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD046457,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free""]",1.0,False
PXD046544,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD046544,with_methods,TechnicalAgent,instrument,"[""q-exactive hf electrospray ionization-hybrid quadrupole-orbitrap mass spectrometer""]","[""q exactive"", ""q-exactive hf""]",0.6719005609989158,False
PXD046544,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""ms1 intensity based label-free quantification method""]",1.0,False
PXD046742,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""parallel reaction monitoring (prm)""]",0.12300490155539621,False
PXD046822,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD046822,with_methods,TechnicalAgent,instrument,"[""q exactive""]","[""q exactive""]",1.0,True
PXD046822,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""ms1 intensity based label-free quantification method""]",1.0,False
PXD046976,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""11-plex isobaric labeling tmt reagent"", ""tmt""]",0.5575628124057445,False
PXD047036,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD047108,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free"", ""label-free""]",1.0,False
PXD047202,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free"", ""label-free""]",1.0,False
PXD047339,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD047450,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free""]",1.0,False
PXD047604,with_methods,TechnicalAgent,instrument,"[""orbitrap eclipse tribrid""]","[""orbitrap eclipse"", ""orbitrap eclipse tribrid""]",1.0,False
PXD047604,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD047910,with_methods,TechnicalAgent,cleavage_agent,"[""glu-c"", ""trypsin""]","[""glu-c"", ""trypsin""]",1.0,True
PXD047910,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos tribrid mass spectrometer""]","[""orbitrap fusion lumos""]",1.0,False
PXD047910,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""nsaf""]",0.0,False
PXD048009,with_methods,TechnicalAgent,cleavage_agent,"[""lys-c"", ""trypsin""]","[""lys-c"", ""trypsin""]",1.0,True
PXD048009,with_methods,TechnicalAgent,instrument,"[""orbitrap eclipse mass spectrometer""]","[""orbitrap eclipse""]",0.2702399073341516,False
PXD048009,with_methods,TechnicalAgent,labeling,"[""tmtpro 16plex reagents""]","[""tmt""]",,False
PXD048101,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD048323,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD048589,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD048675,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free"", ""label-free""]",1.0,False
PXD048839,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD048931,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""silac""]",1.0,False
PXD049034,with_methods,TechnicalAgent,cleavage_agent,"[""sequencing grade modified trypsin"", ""trypsin""]","[""trypsin""]",1.0,False
PXD049034,with_methods,TechnicalAgent,instrument,"[""orbitrap ascend"", ""orbitrap fusion""]","[""orbitrap fusion""]",0.8668953494861378,False
PXD049034,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD049235,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tic""]",0.12300490155539621,False
PXD049336,with_methods,TechnicalAgent,cleavage_agent,"[""lysc"", ""lysc (1:100)"", ""trypsin"", ""trypsin digestion (1:100)""]","[""lysc"", ""trypsin""]",1.0,False
PXD049336,with_methods,TechnicalAgent,instrument,"[""orbitrap astral mass spectrometer"", ""orbitrap eclipse tribrid mass spectrometer"", ""orbitrap fusion lumos tribrid mass spectrometer""]","[""orbitrap astral mass spectrometer"", ""orbitrap eclipse tribrid mass spectrometer"", ""orbitrap fusion lumos"", ""orbitrap fusion lumos tribrid mass spectrometer""]",1.0,False
PXD049336,with_methods,TechnicalAgent,labeling,"[""label-free"", ""lfq"", ""tmt""]","[""label-free"", ""tmt""]",0.7157146002678149,False
PXD050077,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD050077,with_methods,TechnicalAgent,instrument,"[""orbitrap exploris 480""]","[""orbitrap exploris 480"", ""orbitrap fusion""]",1.0,False
PXD050077,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD050256,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD050391,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD050547,with_methods,TechnicalAgent,cleavage_agent,"[""lysc"", ""trypsin""]","[""lysc"", ""trypsin""]",1.0,True
PXD050547,with_methods,TechnicalAgent,instrument,"[""q exactive plus""]","[""q exactive"", ""q exactive plus""]",1.0,False
PXD050547,with_methods,TechnicalAgent,labeling,"[""tmt""]","[""tmt"", ""tmtpro""]",1.0,False
PXD050841,with_methods,TechnicalAgent,instrument,"[""q exactive hf-x""]","[""q exactive hf-x""]",1.0,True
PXD050841,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""peptide counting""]",0.0003382729301403422,False
PXD050916,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD050916,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos""]","[""orbitrap fusion lumos""]",1.0,True
PXD050916,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD051015,abstract_only,TechnicalAgent,labeling,"[""silac""]","[""dynamic silac"", ""silac""]",1.0,False
PXD051148,with_methods,TechnicalAgent,cleavage_agent,"[""lysc"", ""trypsin""]","[""lysc/trypsin""]",0.7981399255485768,False
PXD051148,with_methods,TechnicalAgent,instrument,"[""orbitrap ascend tribrid""]","[""orbitrap ascend""]",1.0,False
PXD051148,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD051538,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos""]","[""orbitrap fusion lumos""]",1.0,True
PXD051538,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD051697,with_methods,TechnicalAgent,instrument,"[""q exactive hfx""]","[""q exactive"", ""q exactive hfx mass spectrometer""]",0.6719005609989158,False
PXD051697,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD051747,abstract_only,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD051747,abstract_only,TechnicalAgent,instrument,"[""q exactive""]","[""q exactive""]",1.0,True
PXD051747,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD052033,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt""]",0.5575628124057445,False
PXD052259,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt""]",0.5575628124057445,False
PXD052806,with_methods,TechnicalAgent,cleavage_agent,"[""tryptic digestion""]","[""trypsin""]",,False
PXD052806,with_methods,TechnicalAgent,instrument,"[""hybrid quadrupole-orbitrap system (hf-x)""]","[""high-fidelity hybrid quadrupole-orbitrap system (hf-x)"", ""q exactive hf""]",1.0,False
PXD052806,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""normalized spectral abundance factor - nsaf""]",1.0,False
PXD053008,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""ms1 intensity based label-free quantification method""]",0.000315760080068027,False
PXD053198,abstract_only,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD053198,abstract_only,TechnicalAgent,labeling,"[""tmt""]","[""tmt""]",1.0,True
PXD053864,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD054073,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""lys-c"", ""trypsin""]",1.0,False
PXD054073,with_methods,TechnicalAgent,instrument,"[""orbitrap exploris 480"", ""q exactive hf-x"", ""timstof pro""]","[""orbitrap exploris 480"", ""orbitrap fusion lumos"", ""q exactive hf"", ""q exactive hf-x"", ""timstof pro"", ""timstof pro 2""]",1.0,False
PXD054073,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD054248,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD054378,with_methods,TechnicalAgent,instrument,"[""orbitrap exploris 240""]","[""orbitrap exploris 240""]",1.0,True
PXD054378,with_methods,TechnicalAgent,labeling,"[""label-free quantification""]","[""label free"", ""label-free quantification mode""]",1.0,False
PXD054717,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD055141,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin"", ""trypsin/lys-c mix""]","[""sequencing-grade modified trypsin"", ""trypsin"", ""trypsin/lys-c mix""]",1.0,False
PXD055141,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos tribrid"", ""q exactive"", ""q exactive hf-x"", ""q exactive orbitrap ms""]","[""orbitrap fusion lumos tribrid mass spectrometer"", ""q exactive"", ""q exactive hf-x hybrid quadrupole-orbitrap ms"", ""q exactive hybrid quadrupole-orbitrap mass spectrometer"", ""q exactive orbitrap ms""]",0.9179751402497289,False
PXD055141,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""ms1 intensity based label-free quantification method"", ""spectrum counting""]",1.0,False
PXD055348,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD055348,with_methods,TechnicalAgent,instrument,"[""exploris orbitrap"", ""tims tof pro""]","[""exploris orbitrap mass spectrometer"", ""orbitrap exploris 480"", ""tims tof pro mass spectrometer"", ""timstof pro""]",0.9048538461440051,False
PXD055348,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""spectrum counting""]",1.0,False
PXD055983,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD056077,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD056077,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion lumos tribrid mass spectrometer""]","[""orbitrap fusion lumos""]",1.0,False
PXD056077,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label free""]",1.0,False
PXD056141,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD056181,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt""]",0.5575628124057445,False
PXD056199,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""(tmtpro)-16plex"", ""isobaric tandem mass tags (tmt)-10plex"", ""tmt""]",0.5575628124057445,False
PXD056421,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD056499,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD056499,with_methods,TechnicalAgent,labeling,"[""tmt""]","[""tmt""]",1.0,True
PXD056689,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD056783,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD056910,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD057157,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD057405,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin"", ""trypsin digestion""]","[""trypsin"", ""trypsin/p""]",1.0,False
PXD057405,with_methods,TechnicalAgent,instrument,"[""orbitrap exploris 480""]","[""orbitrap exploris 480""]",1.0,True
PXD057405,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD057491,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD057632,abstract_only,TechnicalAgent,labeling,"[""silac""]","[""label-free quantification"", ""pulse silac"", ""pulse-silac"", ""silac""]",1.0,False
PXD057759,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD057847,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD057847,with_methods,TechnicalAgent,instrument,"[""ltq-orbitrap velos""]","[""ltq orbitrap velos""]",1.0,False
PXD057847,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label free""]",1.0,False
PXD058348,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""spectrum counting""]",0.0003447085994411069,False
PXD058465,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""label-free quantification""]",1.0,False
PXD058612,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free""]",1.0,False
PXD058706,abstract_only,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD058706,abstract_only,TechnicalAgent,labeling,"[""tmt""]","[""tmt""]",1.0,True
PXD058777,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin/lysc""]","[""lysc"", ""trypsin""]",1.0,False
PXD058777,with_methods,TechnicalAgent,instrument,"[""qexactive""]","[""q exactive""]",,False
PXD058777,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD058868,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""tic""]",1.0,False
PXD058992,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""lfq"", ""tic""]",0.12300490155539621,False
PXD059115,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD059416,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD059416,with_methods,TechnicalAgent,instrument,"[""q exactive hf""]","[""q exactive hf""]",1.0,True
PXD059416,with_methods,TechnicalAgent,labeling,"[""label-free"", ""tmt""]","[""label-free"", ""tmt""]",1.0,True
PXD059550,with_methods,TechnicalAgent,instrument,"[""thermo scientific q exactive-hf""]","[""q exactive hf""]",0.6719005609989158,False
PXD059550,with_methods,TechnicalAgent,labeling,"[""tmt16-plex""]","[""tmt16-plex""]",1.0,True
PXD059659,with_methods,TechnicalAgent,labeling,"[""tmt""]","[""tmt"", ""tmtpro reagents (16plex)""]",1.0,False
PXD059803,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD059945,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD059945,with_methods,TechnicalAgent,instrument,"[""fusion lumos tribrid"", ""q exactive plus""]","[""fusion lumos tribrid"", ""orbitrap fusion lumos"", ""q exactive plus""]",1.0,False
PXD059945,with_methods,TechnicalAgent,labeling,"[""label-free"", ""silac""]","[""label-free"", ""silac""]",1.0,True
PXD060033,with_methods,TechnicalAgent,cleavage_agent,"[""lysc"", ""trypsin""]","[""lysc"", ""trypsin""]",1.0,True
PXD060033,with_methods,TechnicalAgent,instrument,"[""thermo scientific q exactive hf-x""]","[""q exactive hf-x""]",1.0,False
PXD060033,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]",1.0,True
PXD060121,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]",1.0,True
PXD060121,with_methods,TechnicalAgent,instrument,"[""orbitrap astral""]","[""orbitrap astral""]",1.0,True
PXD060121,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""spectrum counting""]",1.0,False
PXD060305,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free"", ""label-free quantification""]",1.0,False
PXD060406,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt"", ""tmtsixplex""]",0.5575628124057445,False
