pxd	run	coverage	scoring_mode	tissue_assigned	label_source	k	hamlet_terms	pred_tissue	confidence	chosen_conf	chosen_rank	mlmarker_agrees	in_training	native	material_type	disease_state
PXD056281	37_NC1WS1_2	0.3733	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1221	0.1221	1.0	True	False	False	cell culture	diseased
PXD056281	37_NC1WS1_3	0.389	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1171	0.1171	1.0	True	False	False	cell culture	diseased
PXD056281	38_NC1WS2_1	0.32	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1422	0.1422	1.0	True	False	False	cell culture	diseased
PXD056281	38_NC1WS2_2	0.3298	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.151	0.151	1.0	True	False	False	cell culture	diseased
PXD056281	38_NC1WS2_3	0.3549	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1288	0.1288	1.0	True	False	False	cell culture	diseased
PXD056281	39_NC1WS3_1	0.3292	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1333	0.1333	1.0	True	False	False	cell culture	diseased
PXD056281	39_NC1WS3_2	0.3795	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1243	0.1243	1.0	True	False	False	cell culture	diseased
PXD056281	39_NC1WS3_3	0.3638	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1493	0.1493	1.0	True	False	False	cell culture	diseased
PXD056281	4_DC4WS1_1	0.4352	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1465	0.1161	2.0	False	False	False	cell culture	diseased
PXD056281	4_DC4WS1_2	0.4195	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.131	0.0986	2.0	False	False	False	cell culture	diseased
PXD056281	4_DC4WS1_3	0.4089	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1477	0.0966	2.0	False	False	False	cell culture	diseased
PXD056281	58_DT91_1	0.2817	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6682	0.6682	1.0	True	False	False	cell culture	diseased
PXD056281	58_DT91_2	0.2853	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7575	0.7575	1.0	True	False	False	cell culture	diseased
PXD056281	58_DT91_3	0.2915	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7756	0.7756	1.0	True	False	False	cell culture	diseased
PXD056281	59_DT92_1	0.2813	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7521	0.7521	1.0	True	False	False	cell culture	diseased
PXD056281	59_DT92_2	0.279	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7267	0.7267	1.0	True	False	False	cell culture	diseased
PXD056281	59_DT92_3	0.2862	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7144	0.7144	1.0	True	False	False	cell culture	diseased
PXD056281	5_DC4WS2_1	0.4285	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1352	0.1062	2.0	False	False	False	cell culture	diseased
PXD056281	5_DC4WS2_2	0.4168	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1485	0.1015	2.0	False	False	False	cell culture	diseased
PXD056281	5_DC4WS2_3	0.4004	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1496	0.1111	2.0	False	False	False	cell culture	diseased
PXD056281	60_DT93_1	0.2897	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.8124	0.8124	1.0	True	False	False	cell culture	diseased
PXD056281	60_DT93_2	0.2865	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.8008	0.8008	1.0	True	False	False	cell culture	diseased
PXD056281	60_DT93_3	0.2922	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.8082	0.8082	1.0	True	False	False	cell culture	diseased
PXD056281	61_DT41_1	0.3106	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.514	0.514	1.0	True	False	False	cell culture	diseased
PXD056281	61_DT41_2	0.3079	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5285	0.5285	1.0	True	False	False	cell culture	diseased
PXD056281	61_DT41_3	0.3176	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5117	0.5117	1.0	True	False	False	cell culture	diseased
PXD056281	62_DT42_1	0.2992	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.4664	0.4664	1.0	True	False	False	cell culture	diseased
PXD056281	62_DT42_2	0.3022	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.4729	0.4729	1.0	True	False	False	cell culture	diseased
PXD056281	62_DT42_3	0.3014	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.374	0.374	1.0	True	False	False	cell culture	diseased
PXD056281	63_DT43_1	0.3067	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5453	0.5453	1.0	True	False	False	cell culture	diseased
PXD056281	63_DT43_2	0.3044	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6089	0.6089	1.0	True	False	False	cell culture	diseased
PXD056281	63_DT43_3	0.3011	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6248	0.6248	1.0	True	False	False	cell culture	diseased
PXD056281	64_DT51_1	0.2306	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1983	0.1983	1.0	True	False	False	cell culture	diseased
PXD056281	64_DT51_2	0.2271	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.2096	0.2096	1.0	True	False	False	cell culture	diseased
PXD056281	64_DT51_3	0.2263	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.2166	0.2166	1.0	True	False	False	cell culture	diseased
PXD056281	65_DT52_1	0.2298	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.2014	0.2014	1.0	True	False	False	cell culture	diseased
PXD056281	65_DT52_2	0.238	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1946	0.1946	1.0	True	False	False	cell culture	diseased
PXD056281	65_DT52_3	0.2365	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1502	0.1502	1.0	True	False	False	cell culture	diseased
PXD056281	66_DT53_1	0.2546	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.2723	0.2723	1.0	True	False	False	cell culture	diseased
PXD056281	66_DT53_2	0.2499	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.3019	0.3019	1.0	True	False	False	cell culture	diseased
PXD056281	66_DT53_3	0.2427	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.2552	0.2552	1.0	True	False	False	cell culture	diseased
PXD056281	67_NT11_1	0.3454	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.4689	0.4689	1.0	True	False	False	cell culture	diseased
PXD056281	67_NT11_2	0.3489	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5509	0.5509	1.0	True	False	False	cell culture	diseased
PXD056281	67_NT11_3	0.3412	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5199	0.5199	1.0	True	False	False	cell culture	diseased
PXD056281	68_NT12_1	0.3716	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5634	0.5634	1.0	True	False	False	cell culture	diseased
PXD056281	68_NT12_2	0.3644	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5445	0.5445	1.0	True	False	False	cell culture	diseased
PXD056281	68_NT12_3	0.3675	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5475	0.5475	1.0	True	False	False	cell culture	diseased
PXD056281	69_NT13_1	0.3658	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5266	0.5266	1.0	True	False	False	cell culture	diseased
PXD056281	69_NT13_2	0.3643	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.5232	0.5232	1.0	True	False	False	cell culture	diseased
PXD056281	69_NT13_3	0.368	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.605	0.605	1.0	True	False	False	cell culture	diseased
PXD056281	6_DC4WS3_1	0.4185	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1404	0.108	2.0	False	False	False	cell culture	diseased
PXD056281	6_DC4WS3_2	0.4114	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1619	0.1016	2.0	False	False	False	cell culture	diseased
PXD056281	6_DC4WS3_3	0.3894	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1492	0.1189	2.0	False	False	False	cell culture	diseased
PXD056281	70_NT21_1	0.2895	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6253	0.6253	1.0	True	False	False	cell culture	diseased
PXD056281	70_NT21_2	0.2798	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7023	0.7023	1.0	True	False	False	cell culture	diseased
PXD056281	70_NT21_3	0.2827	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6926	0.6926	1.0	True	False	False	cell culture	diseased
PXD056281	71_NT22_1	0.2703	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.4534	0.4534	1.0	True	False	False	cell culture	diseased
PXD056281	71_NT22_2	0.2684	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.466	0.466	1.0	True	False	False	cell culture	diseased
PXD056281	71_NT22_3	0.2457	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.4889	0.4889	1.0	True	False	False	cell culture	diseased
PXD056281	72_NT23_1	0.2638	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.7006	0.7006	1.0	True	False	False	cell culture	diseased
PXD056281	72_NT23_2	0.2641	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6897	0.6897	1.0	True	False	False	cell culture	diseased
PXD056281	72_NT23_3	0.2674	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.6656	0.6656	1.0	True	False	False	cell culture	diseased
PXD056781	150904-15_2515-02-AII	0.5807	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2483	0.2483	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2516-02-AII	0.4941	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.4178	0.4178	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2517-02-AII	0.5243	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.3067	0.3067	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2518-02-AII	0.5583	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2252	0.2252	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2520-02-AII	0.5775	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.3085	0.3085	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2521-02-AII	0.5586	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2691	0.2691	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2522-02-AII	0.5563	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2322	0.2322	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2523-02-AII	0.58	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.254	0.254	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2524-02-AII	0.5041	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.4199	0.4199	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2525-02-AII	0.568	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2924	0.2924	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2526-02-AII	0.5839	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.2435	0.2435	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2527-02-AII	0.4798	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.3981	0.3981	1.0	True	False	True	tissue	diseased
PXD056781	150904-15_2601-02-AII	0.5004	predict_proba	Colon	HAMLET single tissue	1	['colon']	Colon	0.35	0.35	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample1	0.3459	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2412	0.2412	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample10	0.3166	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2282	0.2282	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample11	0.3675	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.4288	0.4288	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample12	0.29	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1495	0.1495	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample13	0.286	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1804	0.1804	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample14	0.4021	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3018	0.3018	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample15	0.2696	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1715	0.1715	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample16	0.3139	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.0969	0.0969	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample17	0.3387	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1239	0.1239	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample18	0.387	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1335	0.1335	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample19	0.3173	predict_proba	Brain	HAMLET single tissue	1	['brain']	Lung	0.0989	0.0796	2.0	False	False	True	tissue	diseased
PXD057192	LysCsample2	0.2487	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1413	0.1413	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample20	0.3865	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.215	0.215	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample21	0.2957	predict_proba	Brain	HAMLET single tissue	1	['brain']	Lung	0.0952	0.0908	2.0	False	False	True	tissue	diseased
PXD057192	LysCsample22	0.2806	predict_proba	Brain	HAMLET single tissue	1	['brain']	Lung	0.1039	0.0446	5.0	False	False	True	tissue	diseased
PXD057192	LysCsample23	0.3134	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1264	0.1264	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample24	0.4243	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1594	0.1594	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample25	0.3606	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1199	0.1199	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample26	0.3457	predict_proba	Brain	HAMLET single tissue	1	['brain']	Lung	0.0976			False	False	True	tissue	diseased
PXD057192	LysCsample27	0.2982	predict_proba	Brain	HAMLET single tissue	1	['brain']	Thyroid	0.1759			False	False	True	tissue	diseased
PXD057192	LysCsample28	0.3984	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2765	0.2765	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample29	0.3429	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3328	0.3328	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample3	0.3136	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1566	0.1566	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample30	0.3429	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2888	0.2888	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample31	0.3496	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2203	0.2203	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample32	0.2785	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3504	0.3504	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample33	0.34	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2325	0.2325	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample34	0.2781	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.5528	0.5528	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample35	0.3067	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2299	0.2299	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample36	0.2589	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.4107	0.4107	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample37	0.386	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1782	0.1782	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample38	0.2783	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3145	0.3145	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample39	0.3802	predict_proba	Brain	HAMLET single tissue	1	['brain']	Lung	0.097	0.092	2.0	False	False	True	tissue	diseased
PXD057192	LysCsample4	0.3556	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2882	0.2882	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample40	0.3511	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2546	0.2546	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample41	0.3447	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2397	0.2397	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample42	0.2275	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2327	0.2327	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample43	0.3643	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1143	0.1143	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample44	0.2997	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2656	0.2656	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample45	0.279	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2958	0.2958	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample46	0.3081	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3763	0.3763	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample47	0.3909	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2887	0.2887	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample48	0.3206	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3525	0.3525	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample49	0.3101	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2464	0.2464	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample5	0.2223	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2048	0.2048	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample6	0.2888	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2213	0.2213	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample7	0.3541	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1868	0.1868	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample8	0.3149	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.26	0.26	1.0	True	False	True	tissue	diseased
PXD057192	LysCsample9	0.3246	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2962	0.2962	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample1	0.4113	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.4978	0.4978	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample10	0.385	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3582	0.3582	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample11	0.4243	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7575	0.7575	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample12	0.4084	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3141	0.3141	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample13	0.4139	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2006	0.2006	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample14	0.4772	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.5077	0.5077	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample15	0.3765	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2794	0.2794	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample16	0.3905	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2822	0.2822	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample17	0.4158	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2308	0.2308	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample18	0.4591	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2241	0.2241	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample19	0.3945	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2338	0.2338	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample2	0.3302	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2566	0.2566	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample20	0.4454	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3788	0.3788	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample21	0.3787	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1459	0.1459	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample22	0.3556	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1185	0.1185	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample23	0.3966	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2877	0.2877	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample24	0.4989	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2426	0.2426	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample25	0.4489	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3133	0.3133	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample26	0.4462	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1093	0.1093	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample27	0.4148	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.162	0.162	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample28	0.4628	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7416	0.7416	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample29	0.4175	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6681	0.6681	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample3	0.3644	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.488	0.488	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample30	0.4156	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.4681	0.4681	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample31	0.4093	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.5155	0.5155	1.0	True	False	True	tissue	diseased
PXD057192	TrypSample32	0.3531	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6851	0.6851	1.0	True	False	True	tissue	diseased
