pxd,cohort,agent,field,old_values,new_values
PXD009292,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,technology_type,"[""quantitative mass spectrometry""]","[""shotgun proteomics""]"
PXD009343,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD009343,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009343,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD009343,with_methods,ExperimentalDesignAgent,factor_value,"[""zikv infection vs mock""]","[""zikv infection""]"
PXD009343,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""15""]","[""15""]"
PXD009343,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009343,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD009343,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009343,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""top-down proteomics""]"
PXD009389,abstract_only,ExperimentalDesignAgent,biological_replicate,[],"[""3""]"
PXD009389,abstract_only,ExperimentalDesignAgent,technical_replicate,[],"[""3""]"
PXD009389,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""dose response""]"
PXD009389,abstract_only,ExperimentalDesignAgent,factor_value,"[""dhe treatment vs untreated""]","[""treatment, time""]"
PXD009389,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""8""]"
PXD009389,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""3""]"
PXD009389,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""3""]"
PXD009389,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""6""]"
PXD009389,abstract_only,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD009487,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3"", ""cells maintained in different flasks""]","[""3""]"
PXD009487,with_methods,ExperimentalDesignAgent,technical_replicate,[],"[""1""]"
PXD009487,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD009487,with_methods,ExperimentalDesignAgent,factor_value,"[""thy1.1-gfp, thy1.1-musox, or thy1.1-musox d219a""]","[""treatment""]"
PXD009487,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""12""]","[""12""]"
PXD009487,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""1""]"
PXD009487,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD009487,with_methods,ExperimentalDesignAgent,number_of_samples,"[""30""]","[""10""]"
PXD009487,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics"", ""tandem mass tag labeling with mass spectrometry""]","[""shotgun proteomics""]"
PXD009565,abstract_only,ExperimentalDesignAgent,biological_replicate,[],"[""3""]"
PXD009565,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009565,abstract_only,ExperimentalDesignAgent,experimental_design,[],[]
PXD009565,abstract_only,ExperimentalDesignAgent,factor_value,[],[]
PXD009565,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD009565,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009565,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD009565,abstract_only,ExperimentalDesignAgent,number_of_samples,"[""3""]","[""3""]"
PXD009565,abstract_only,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD009624,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD009624,abstract_only,ExperimentalDesignAgent,technical_replicate,"[""3""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,factor_value,"[""csf fractionation"", ""native csf"", ""substantia nigra fractionation""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,number_of_fractions,"[""15""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,"[""5""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,number_of_samples,"[""5""]",[]
PXD009624,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics"", ""swath ms""]"
PXD009747,abstract_only,ExperimentalDesignAgent,biological_replicate,[],"[""3""]"
PXD009747,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009747,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD009747,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""sirna treatment""]"
PXD009747,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""5""]"
PXD009747,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009747,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD009747,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009747,abstract_only,ExperimentalDesignAgent,technology_type,[],"[""gel-based experiment""]"
PXD009830,with_methods,ExperimentalDesignAgent,biological_replicate,"[""2""]",[]
PXD009830,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009830,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD009830,with_methods,ExperimentalDesignAgent,factor_value,"[""c20orf196"", ""fam35a""]",[]
PXD009830,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD009830,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009830,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]",[]
PXD009830,with_methods,ExperimentalDesignAgent,number_of_samples,"[""4""]",[]
PXD009830,with_methods,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""shotgun proteomics""]"
PXD009893,abstract_only,ExperimentalDesignAgent,biological_replicate,"[""2""]",[]
PXD009893,abstract_only,ExperimentalDesignAgent,technical_replicate,"[""4""]",[]
PXD009893,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD009893,abstract_only,ExperimentalDesignAgent,factor_value,"[""adipose tissue or umbilical cord""]","[""adipose tissue"", ""umbilical cord""]"
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""6""]"
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]",[]
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009893,abstract_only,ExperimentalDesignAgent,technology_type,"[""mass spectrometry""]","[""shotgun proteomics""]"
PXD009936,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,experimental_design,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,factor_value,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009936,abstract_only,ExperimentalDesignAgent,technology_type,[],"[""shotgun proteomics""]"
PXD010075,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,experimental_design,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,factor_value,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD010075,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""7""]"
PXD010075,abstract_only,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD010145,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,technical_replicate,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,factor_value,"[""abl hcl concentration""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD010145,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD010145,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD010145,with_methods,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD010271,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,experimental_design,"[""cross-sectional""]","[""case vs control""]"
PXD010271,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""healthy vs diseased""]"
PXD010271,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,number_of_samples,"[""9""]",[]
PXD010271,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD010445,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD010445,with_methods,ExperimentalDesignAgent,factor_value,"[""unmodified vs h3kc36me3""]","[""h3k36me3 versus unmodified nucleosomes"", ""silac heavy versus light labeling""]"
PXD010445,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""shotgun proteomics""]"
PXD010606,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD010606,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD010606,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""time course""]"
PXD010606,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""compound treatment""]"
PXD010606,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""20""]"
PXD010606,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD010606,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD010606,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD010606,abstract_only,ExperimentalDesignAgent,technology_type,[],"[""shotgun proteomics""]"
PXD010787,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD010787,abstract_only,ExperimentalDesignAgent,technical_replicate,[],"[""2""]"
PXD010787,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD010787,abstract_only,ExperimentalDesignAgent,factor_value,"[""midostaurin treatment""]","[""midostaurin vs dmso""]"
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""2""]"
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""3""]"
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""2"", ""6""]"
PXD010787,abstract_only,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics"", ""phosphoproteomics"", ""targeted proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD011033,with_methods,ExperimentalDesignAgent,biological_replicate,"[""4""]",[]
PXD011033,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD011033,with_methods,ExperimentalDesignAgent,factor_value,"[""ligand vs vehicle""]","[""vehicle or ligand""]"
PXD011033,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""7""]","[""7""]"
PXD011033,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""4""]",[]
PXD011033,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD011204,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,experimental_design,"[""dose response""]","[""treated vs control""]"
PXD011204,abstract_only,ExperimentalDesignAgent,factor_value,"[""glucose concentration""]",[]
PXD011204,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,technology_type,"[""targeted proteomics""]","[""targeted proteomics""]"
PXD011492,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,technical_replicate,[],"[""3""]"
PXD011492,abstract_only,ExperimentalDesignAgent,experimental_design,"[""case vs control""]","[""treated vs control""]"
PXD011492,abstract_only,ExperimentalDesignAgent,factor_value,"[""tumor vs normal""]","[""tumor vs normal""]"
PXD011492,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""3""]"
PXD011492,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD013523,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD013523,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD013523,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD013523,with_methods,ExperimentalDesignAgent,factor_value,"[""tumor vs normal kidney""]","[""prcc vs normal kidney""]"
