source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD063682	shard_5	unknown	HEK293T	['Epithelial cell', 'kidney epithelial cell']	unknown	['normal', 'lung adenocarcinoma']	cell culture	cell culture	unknown	Homo sapiens	kidney	0.869	0.912	0.562	1.0	unknown	treated vs control	DNAJC5-Flag expression	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.783	0.833	0.333	1.0	['Data-independent acquisition', 'DIA']	unknown	iodoacetamide	trypsin	unknown	immunoprecipitation	unknown	unknown	Q Exactive	unknown	Peptide counting	Orbitrap	iodoacetamide derivatized residue	unknown	DTT	0.881	0.913	0.625	1.0
PXD063859	shard_5	unknown	unknown	articular chondrocytes	unknown	Osteoarthritis	cell culture	cell culture	unknown	Homo sapiens	cartilage	0.886	1.0	0.429	1.0	unknown	treated vs control	IL-1β treatment	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.767	0.8	0.333	1.0	Data-independent acquisition	40 mM	iodoacetamide (IAM)	Trypsin	unknown	unknown	unknown	unknown	Orbitrap Astral	unknown	unknown	Orbitrap	No PTMs	10 mM	Tris (2-carboxyethyl) phosphine (TCEP)	0.917	0.993	0.6	1.0
PXD063983	shard_5	unknown	HEK293T	kidney cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.843	0.886	0.5	1.0	unknown	treated vs control	PMA stimulation	unknown	unknown	unknown	unknown	unknown	['affinity purification coupled with mass spectrometry proteomics', 'Data-dependent acquisition']	0.805	0.85	0.4	1.0																0.92	0.893	0.867	1.0
PXD064067	shard_5	unknown	unknown	unknown	unknown	normal	tissue	unknown	unknown	Homo sapiens	unknown	0.821	0.957	0.214	1.0	unknown	treated vs control	unknown	unknown	unknown	1	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.839	0.944	0.333	1.0	['data-dependent', 'Data-dependent acquisition']	['20 mM', '20 mM']	['iodoacetamide', 'iodoacetamide']	['trypsin', 'LysC', 'trypsin']	30%	Affinity purification	unknown	high-energy collision dissociation	['Orbitrap Fusion', 'Q Exactive HF', 'Orbitrap Eclipse']	unknown	label-free	Orbitrap	['monohydroxylated residue', 'carbamoylated residue', 'Cysteine carbamidomethylation', 'methionine oxidation', 'protein N-terminal acetylation', 'phosphorylation modifications']	['5 mM', '10 mM']	['tris(2-carboxyethyl)phosphine hydrochloride (TCEP)', 'tris(2-carboxyethyl)phosphine']	0.959	0.945	0.931	1.0
PXD064244	shard_5	unknown	unknown	['alveolar macrophages', 'bone marrow-derived cells', 'neutrophils', 'monocyte-derived cells']	unknown	Mycobacterium tuberculosis infection	['primary cells', 'cell culture']	['mice', 'bone marrow']	unknown	['Mus musculus', 'Mycobacterium tuberculosis']	['lung', 'bone marrow']	0.857	0.848	0.667	1.0	3	unknown	unknown	unknown	6	unknown	unknown	unknown	Data-dependent acquisition	0.861	0.989	0.333	1.0	['DIA', 'Data-dependent acquisition']	10 mM	iodoacetamide	['trypsin', 'LysC']	['28%', '26']	unknown	unknown	HCD	Orbitrap Exploris 480	ESI	label-free	Orbitrap	No PTMs are included in the dataset	5 mM	dithiothreitol (DTT)	0.942	0.928	0.889	1.0
PXD064458	shard_5	unknown	HS-5	['blood cell', 'bone marrow stromal cell']	unknown	Multiple myeloma	cell line	cell culture	unknown	Homo sapiens	blood	0.89	0.967	0.533	1.0										0.85	0.7	1.0	1.0	['data‐independent acquisition (DIA)', 'Data-independent acquisition', 'DIA', 'DIA']	55 mM	['iodoacetamide', 'iodoacetamide derivatized residue']	['trypsin', 'high sequencing grade trypsin', 'trypsin', 'trypsin']	30%	unknown	unknown	HCD	['Orbitrap Fusion Lumos', 'Orbitrap Fusion Lumos Tribrid', 'Orbitrap Fusion Lumos Tribrid Mass Spectrometer']	['ESI', 'EASY‐Spray nanosource']	['label-free', 'TIC']	['Orbitrap', 'Tribrid']	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'cysteine carbamidomethylation', 'methionine oxidation', 'N-terminal acetylation']	10mM	DTT	0.981	0.987	0.935	1.0
PXD064632	shard_5	unknown	unknown	['Glutamatergic neuron', 'i3Neuron']	unknown	['Tay-sachs disease', 'Gm1 gangliosidosis']	Cell culture	cell culture	unknown	Homo sapiens	brain	0.891	0.981	0.5	1.0	unknown	treated vs control	gangliosidosis vs control	3	unknown	unknown	3	3	TMT	0.861	0.856	0.667	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	['34', '45']	unknown	high-pH reverse phase HPLC	['CID', 'HCD']	Orbitrap Fusion Lumos	unknown	TMT	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.931	0.994	0.667	1.0
PXD064788	shard_5	unknown	unknown	unknown	unknown	normal	biofluid	healthy volunteer tear fluid	unknown	Homo sapiens	eye	0.821	0.9	0.357	1.0	1	unknown	unknown	1	unknown	1	unknown	unknown	bottom-up proteomics	0.85	0.922	0.444	1.0	['Data-dependent acquisition', 'DDA']	['10 mM', '5 mM']	IAA	['mucinase SmE', 'trypsin']	['29%', '15% nCE for HCD']	['StcEE447D-conjugated NHS beads', 'GlycoFASP']	unknown	['HCD', 'ETD', 'EThcD']	Orbitrap Eclipse Tribrid	nanoESI	label free	Orbitrap	['O-glycosylation', 'Met oxidation', 'carbamidomethyl Cys']	['5 mM', '2 mM']	dithiothreitol (DTT)	0.956	0.928	0.96	1.0
PXD064950	shard_5	4, 8, and 18 months	unknown	unknown	unknown	Breast cancer	biofluid	mouse plasma	female	Mus musculus	Blood plasma	0.879	0.929	0.571	1.0	unknown	treated vs control	irradiation status; aspirin treatment; tumor status; age	unknown	8	unknown	unknown	unknown	['bottom-up proteomics', 'TMT quantification']	0.807	0.815	0.5	1.0	['Data-dependent acquisition', 'DDA']	30 mM iodoacetamide	iodoacetamide	['trypsin', 'Lys-C']	unknown	unknown	['High-pH Reversed-Phase Peptide Fractionation Kit', 'high-pH']	unknown	['Orbitrap Fusion Lumos', 'Thermo Orbitrap Eclipse Mass Spectrometer']	nanoESI	['TMT', 'TMT10plexTM Isobaric Label Reagents']	Orbitrap	['iodoacetamide derivatized residue', 'oxidation on methionine', 'TMT on lysine and peptide N-term', 'carbamidomethyl on cysteine']	10 mM tris(2-carboxyethyl) phosphine (TCEP)	tris(2-carboxyethyl) phosphine (TCEP)	0.885	0.822	0.87	1.0
PXD065332	shard_5	unknown	A549	epithelial cell	unknown	non-small cell lung cancer	cell line	cell culture	unknown	Homo sapiens	lung	0.875	0.95	0.5	1.0	['1', '2']	treated vs control	anti-DDR1 antibody vs anti-IgG antibody	2	unknown	2	unknown	unknown	['bottom-up proteomics', 'Data-dependent acquisition']	0.882	0.873	0.727	1.0	Data-dependent acquisition	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	unknown	unknown	unknown	unknown	unknown	0.84	1.0	0.2	1.0
PXD065517	shard_5	unknown	unknown	T cell	unknown	normal	unknown	unknown	unknown	Mus musculus	unknown	0.825	0.964	0.214	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.794	0.944	0.111	1.0	Data-dependent acquisition	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	['Q Exactive HF', 'QExactive']	unknown	Relative quantification	Orbitrap	['phosphorylated residue', 'phosphorylation']	unknown	unknown	0.879	0.971	0.471	1.0
PXD065914	shard_5	unknown	['769-P', 'Caki-1']	renal cell	unknown	Renal cell carcinoma	cell line	cell culture	unknown	Homo sapiens	kidney	0.897	0.98	0.533	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.789	0.889	0.222	1.0	Data-dependent acquisition	unknown	unknown	trypsin	unknown	antibody	unknown	unknown	Q Exactive HF	unknown	Label free	Orbitrap	No PTMs	unknown	unknown	0.867	0.947	0.467	1.0
PXD066083	shard_5	unknown	unknown	unknown	unknown	unknown	cell culture	cell culture	unknown	Escherichia coli	unknown	0.807	0.929	0.214	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['affinity purification coupled with mass spectrometry proteomics', 'shotgun proteomics', 'crosslinking mass spectrometry']	0.768	0.827	0.273	1.0	DDA	40 mM	iodoacetamide	['Lys-C', 'Trypsin']	['27', '22, 25, and 28']	unknown	unknown	HCD	Q Exactive HF-X	ESI	SILAC	Orbitrap	['carbamoylated residue', 'deamidated residue']	10 mM	DTT	0.931	0.906	0.889	1.0
PXD066393	shard_5	18-45	unknown	['Type I muscle cell', 'Type II muscle cell']	unknown	normal	tissue	muscle biopsy	['7 males and 5 females', '15 males and 15 females']	Homo sapiens	Skeletal muscle	0.844	0.837	0.625	1.0	unknown	cross-sectional	muscle fibre type	12	unknown	36	unknown	unknown	bottom-up proteomics	0.844	0.867	0.556	1.0	['data-dependent acquisition mode', 'Data-dependent acquisition']	unknown	iodoacetamide	trypsin	['28%', 'NCE 27']	unknown	unknown	higher-energy collision dissociation	['Orbitrap Q-Exactive HF', 'Q Exactive HF']	ESI	['label-free', 'Relative quantification']	Orbitrap	['carbamidomethylation of cysteine residues', 'oxidation of methionine', 'N-terminal acetylation', 'monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.954	0.992	0.792	1.0
PXD066795	shard_5	unknown	unknown	atrial cardiomyocyte	adult	['isolated atrial amyloidosis', 'atrial fibrillation']	tissue	patient tissue extracts	unknown	Homo sapiens	Heart	0.823	0.833	0.533	1.0	unknown	case vs control	Pt1 and Pt2	2	unknown	2	unknown	unknown	bottom-up proteomics	0.85	0.878	0.556	1.0	Data-dependent acquisition	26 mM	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	Q Exactive HF	electrospray ionization	label-free	Orbitrap	['monohydroxylated residue', 'carbamoylated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation', 'methionine oxidation', 'N-terminal carbamylation']	13 mM	dithioerythritol	0.948	0.975	0.8	1.0
PXD067102	shard_5	['2 months', '22 months']	unknown	T cell	adult	unknown	primary cells	mouse spleens	unknown	Mus musculus	spleen	0.837	0.86	0.533	1.0	3	treated vs control	young vs aged; frozen vs activated	3	unknown	6	unknown	unknown	['bottom-up proteomics', 'Data-dependent acquisition']	0.875	0.87	0.7	1.0	['Data-dependent acquisition', 'DDA']	9mM	iodoacetamide	trypsin	27	unknown	unknown	HCD	['Q Exactive HF-X', 'Q Executive HFX']	ESI	['label-free', 'label free analysis']	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'oxidation on methionine', 'protein N-terminus acetylation', 'carbamidomethyl on cysteine']	3mM	DTT	0.952	0.939	0.913	1.0
PXD067229	shard_5	unknown	H9	['induced neurons', 'Stem cell']	unknown	Lysosomal storage disease	['cell culture', 'Stem cell']	cell culture	unknown	Homo sapiens	unknown	0.913	1.0	0.562	1.0	3	treated vs control	ASAH1 knockout vs control	3	unknown	unknown	unknown	unknown	bottom-up proteomics	0.817	0.811	0.556	1.0																0.893	1.0	0.467	1.0
PXD067589	shard_5	unknown	unknown	unknown	unknown	unknown	cell suspension culture	Cell suspension culture	unknown	Homo sapiens	liver	0.854	0.993	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Data-independent acquisition	0.822	1.0	0.111	1.0	Data-independent acquisition	20 mM	iodoacetamide	['Lys-C', 'trypsin']	unknown	unknown	unknown	unknown	Orbitrap Astral	unknown	label-free	Orbitrap	['No PTMs are included in the dataset', 'Carbamidomethylation on cysteine', 'Oxidation on methionine', 'protein N-terminal acetylation']	10 mM	dithiothreitol	0.934	0.974	0.737	1.0
PXD067947	shard_5	unknown	unknown	bacterium	unknown	normal	cell culture	cell culture	unknown	Escherichia coli	unknown	0.807	0.843	0.429	1.0	unknown	treated vs control	wt vs P610L mutation	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.767	0.8	0.333	1.0	DDA	unknown	iodoacetamide	trypsin	unknown	unknown	SCX	HCD	Orbitrap Exploris 480	ESI	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.823	0.78	0.667	1.0
PXD068150	shard_5	unknown	unknown	Pluripotent stem cell	unknown	unknown	unknown	cell culture	unknown	Homo sapiens	unknown	0.825	0.964	0.214	1.0										0.878	0.756	1.0	1.0	Data-dependent acquisition	20 mM	iodoacetamide	['Lysyl endopeptidase (LysC)', 'modified trypsin (TPCK-Trypsin, Thermo Scientific)']	unknown	titanium dioxide phosphopeptide enrichment	high pH RP  chromatography	unknown	['Orbitrap Fusion Lumos', 'Orbitrap Exploris 480', 'Orbitrap Eclipse']	unknown	TMT	Orbitrap	['phosphorylated residue', 'Carbamidomethylation of cysteine residues', 'TMT16plex labeling of lysine residues and N-terminus of the protein', 'N-acetylation of the N-terminus of the protein', 'loss of protein N-terminal methionine', 'pyroglutamate formation from of peptide N-terminal glutamines', 'oxidation of methionine', 'phosphorylation on serine, threonine and tyrosine']	7.8 mM	Tris(2-carboxyethyl)phosphine hydrochloride	0.974	0.996	0.88	1.0
PXD068527	shard_5	unknown	unknown	unknown	unknown	['normal', 'normal']	['tissue', 'tissue', 'tissue']	['mouse tissue', 'mouse tissue', 'mouse tissue']	male	Mus musculus	['skeletal muscle', 'liver', 'heart']	0.843	0.838	0.619	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	Trypsin/P	25% collision energy	unknown	unknown	HCD	Q Exactive HF	unknown	Label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'methionine oxidation', 'protein N-terminal acetylation']	unknown	unknown	0.916	0.958	0.684	1.0
PXD068775	shard_5	unknown	unknown	unknown	unknown	unknown	cell culture	Cell culture	unknown	Homo sapiens	unknown	0.843	1.0	0.214	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Chemical cross-linking coupled with mass spectrometry proteomics', 'Bottom-up proteomics']	0.84	1.0	0.2	1.0	['Data-dependent acquisition', 'MS data was acquired in the data-dependent mode with the top-speed option.', 'LC-MS/MS analyses were performed on Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer (Thermo Fisher Scientific, UK) on a Data Independent Acquisition (DIA) mode, coupled on-line, to an Ultimate 3000 HPLC (Dionex, Thermo Fisher Scientific, UK).', 'We performed MS analysis in a Data Dependent Acquisition mode.']	5 mM iodoacetamide	iodoacetamide	['trypsin', 'enzyme, trypsin']	24, 26, 28	Zr-IMAC beads	unknown	['HCD', 'EThcD']	Orbitrap Fusion Lumos	ESI	label-free	Orbitrap	['phosphorylated residue', 'carbamidomethylation', 'oxidation on methionine']	10 mM DTT	DTT	0.975	0.968	0.955	1.0
PXD069113	shard_5	unknown	unknown	['Fibroblast', 'Tendon']	unknown	['rotator cuff tear', 'healthy']	tissue	['muscle tissue', 'tendon tissue']	unknown	Homo sapiens	['Fibroblast', 'Tendon']	0.867	0.911	0.556	1.0	unknown	case vs control	tissue type	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.783	0.833	0.333	1.0	['Data-dependent acquisition', 'DDA']	400 mM	chloroacetamide	['LysC', 'trypsin']	unknown	unknown	unknown	unknown	['Q Exactive HF', 'Q Exactive']	unknown	['label-free', 'Peptide counting']	Orbitrap	['No PTMs are included in the dataset', 'methionine oxidation', 'proline oxidation', 'protein N-terminal acetylation']	200 mM	tris(2-carboxyethyl)phosphine hydrochloride	0.914	0.918	0.773	1.0
PXD069754	shard_5	unknown	['HEK293T', 'U2OS']	['kidney cell', 'cancer cell']	unknown	unknown	cell line	cell culture	unknown	Homo sapiens	['kidney', 'bone']	0.829	0.847	0.529	1.0										0.861	0.811	0.778	1.0	Data-dependent acquisition	unknown	iodoacetamide	['trypsin', 'LysC']	unknown	di-GLY antibody beads	offline HPLC	unknown	Q Exactive HF	electrospray ionization	TMT	Orbitrap	['iodoacetamide derivatized residue', 'ubiquitination signature dipeptidyl lysine']	30 mM	DTT	0.962	0.994	0.824	1.0
PXD071075	shard_5	unknown	unknown	neuronal cells	developing	unknown	tissue	developing human brain	unknown	Homo sapiens	Brain	0.882	0.993	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'data-independent acquisition']	0.84	1.0	0.2	1.0	Data-independent acquisition	40 mM	chloroacetamide	trypsin	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	label-free	Orbitrap	['carbamidomethylation', 'methionine oxidation']	10 mM	tris(2-carboxyethyl)phosphine	0.931	0.988	0.688	1.0
PXD000426	shard_6	unknown	unknown	T cell	unknown	normal	cell culture	Cell culture	unknown	Homo sapiens	unknown	0.854	0.964	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap Velos	unknown	label-free	Orbitrap	['monohydroxylated residue', 'deaminated residue', 'mono N-acetylated residue']	unknown	unknown	0.838	0.935	0.353	1.0
PXD000685	shard_6	unknown	HEK293T	['Epithelial cell', 'epithelial cell']	unknown	Disease free	cell culture	cell culture	unknown	Homo sapiens	kidney	0.887	0.96	0.533	1.0	unknown	treated vs control	TNF alpha treatment	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.756	0.778	0.333	1.0	['Shotgun proteomics', 'DDA']	unknown	unknown	trypsin	unknown	affinity	unknown	unknown	Q Exactive	ESI	Peptide counting	Orbitrap	['acetylated residue', '2-pyrrolidone-5-carboxylic acid (Gln)', 'monohydroxylated residue']	unknown	unknown	0.883	0.922	0.611	1.0
PXD001324	shard_6	unknown	ZR-75-1	['cancer-associated fibroblast', 'mammary fibroblast', 'epithelial cell']	unknown	breast cancer	['tissue', 'cell line', 'primary cells']	tumor biopsy	unknown	Homo sapiens	breast	0.856	0.867	0.611	1.0	unknown	unknown	tumor-central, tumor-near, tumor-distant	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.8	0.911	0.222	1.0	Shotgun proteomics	unknown	IAA	trypsin	30% normalized collision energy	unknown	unknown	HCD	Q Exactive	unknown	Label-free quantification	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl', 'fixed carbamidomethyl-cysteine', 'variable methionine oxidation', 'N-terminal protein acetylation']	unknown	DTT	0.947	0.995	0.75	1.0
PXD001417	shard_6	unknown	unknown	peripheral blood mononuclear cell	unknown	normal	['primary cells', 'biofluid']	healthy volunteers	unknown	Homo sapiens	blood	0.83	0.873	0.467	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0.8	1.0	0.0	1.0	DDA	10mg/ml	iodoacetamide	trypsin	30% normalized collision energy	unknown	unknown	HCD	Q Exactive	ESI	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl']	5mg/ml	DTT	0.906	0.859	0.882	1.0
PXD001460	shard_6	unknown	['MCF10A', 'Ex9-KI', 'Ex20-KI']	breast epithelial cell	unknown	Breast cancer	cell culture	cell culture	unknown	Homo sapiens	unknown	0.9	1.0	0.5	1.0	['3', '3']	treated vs control	['PIK3CA E545K and H1047R mutations', 'SILAC light/medium/heavy']	3	96	3	2	2	['Shotgun proteomics', 'affinity purification coupled with mass spectrometry proteomics']	0.875	0.75	1.0	1.0	DDA	10 mM	iodoacetamide	trypsin	32% normalized collision energy	antibody	bRP	HCD	LTQ Orbitrap Elite	ESI	SILAC	Orbitrap	['phosphorylated residue', 'isotope labeled residue', 'iodoacetamide derivatized residue', 'carbamidomethylation', 'N-terminal acetylation', 'oxidation at methionine', 'phosphorylation at serine', 'phosphorylation at threonine', 'phosphorylation at tyrosine']	5 mM	dithiothreitol	0.937	0.874	1.0	1.0
PXD001862	shard_6	unknown	['OKF6/TERT1', 'JHU-O28', 'JHU-O11', 'Fadu', 'CAL27', 'JHU-O22', 'JHU-O29']	squamous epithelial cell	unknown	['Head and neck squamous cell carcinoma', 'normal']	cell line	cell culture	unknown	Homo sapiens	head and neck	0.902	0.938	0.667	1.0	['cell line', '6']	case vs control	HNSCC vs normal oral	7	unknown	7	unknown	unknown	Shotgun proteomics	0.87	0.86	0.7	1.0	unknown	unknown	iodoacetamide	TPCK treated trypsin	unknown	TiO2	bRPLC	unknown	['LTQ Orbitrap Velos', 'LTQ-Orbitrap Velos']	unknown	['TMT', 'tandem mass tag (TMT) labeling approach']	Orbitrap	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue', 'phosphorylated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation at cysteine', 'oxidation of methionine', 'phosphorylation at serine, threonine and tyrosine']	unknown	dithiothreitol	0.946	0.996	0.739	1.0
PXD002211	shard_6	unknown	unknown	['Endothelial cell of umbilical vein', 'primary human umbilical vein endothelial cells']	unknown	normal	primary cells	cell culture	unknown	Homo sapiens	Umbilical vein	0.863	0.94	0.467	1.0	unknown	treated vs control	IL-1β stimulation	unknown	unknown	unknown	2	2	Shotgun proteomics	0.833	0.844	0.556	1.0	['Shotgun proteomics', 'targeted']	10mg/ml	IAA	trypsin	30% normalized collision energy	unknown	unknown	HCD	Q Exactive	nanospray ion source	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl']	5mg/ml	DTT	0.961	0.967	0.889	1.0
