pxd	run	acquisition	cell_line	cell_part	disease	enrichment	fractionation	fragmentation	instrument	labeling	organism	tissue
PXD007740	KO_ctr_2h_R3_IMAC_1											
PXD007740	KO_ctr_0h_R1_IMAC_1											
PXD007740	PLX_2h_R1_IMAC_2											
PXD007740	ctr_6h_R3_IMAC_2											
PXD007740	KO_ctr_0h_R1_injection_1											
PXD007740	PLX_48h_R1_IMAC_3											
PXD007740	KO_ctr_48h_R1_IMAC_2											
PXD007740	GEF_2h_R1_IMAC_2											
PXD007740	PLXplusGEF_24h_R1_injection_2											
PXD007740	PLXplusGEF_24h_R2_injection_2											
PXD007740	KO_PLX_48h_R1_IMAC_2											
PXD007740	KO_ctr_0h_R2_IMAC_3											
PXD007740	KO_PLX_24h_R3_injection_3											
PXD007740	KO_PLX_24h_R3_IMAC_3											
PXD007740	ctr_24h_R1_injection_1											
PXD007740	KO_PLX_24h_R1_injection_4											
PXD007740	PLXplusGEF_48h_R3_injection_5											
PXD007740	PLXplusGEF_24h_R2_IMAC_3_injection2											
PXD007740	PLX_2h_R2_injection_2											
PXD007740	ctr_24h_R2_injection_1											
PXD007740	PLX_6h_R1_injection_1											
PXD007740	PLXplusGEF_24h_R2_injection_1											
PXD007740	KO_ctr_0h_R3_injection_1											
PXD007740	PLXplusGEF_24h_R3_injection_1											
PXD007740	PLX_24h_R1_IMAC_3											
PXD007740	ctr_24h_R1_injection_2											
PXD007740	KO_PLX_2h_R2_injection_1											
PXD007740	KO_PLX_48h_R3_injection_2											
PXD007740	KO_ctr_6h_R1_IMAC_2											
PXD007740	KO_PLX_24h_R1_IMAC_3											
PXD007740	KO_ctr_6h_R2_IMAC_1											
PXD007740	ctr_48h_R1_IMAC_1											
PXD007740	ctr_48h_R3_IMAC_2											
PXD007740	GEF_6h_R1_injection_1											
PXD007740	KO_PLX_48h_R1_injection_1											
PXD007740	ctr_6h_R3_injection_3											
PXD007740	KO_ctr_24h_R2_injection_1											
PXD007740	PLXplusGEF_48h_R3_IMAC_1											
PXD007740	KO_ctr_24h_R2_IMAC_3											
PXD007740	KO_ctr_0h_R3_IMAC_1											
PXD007740	KO_ctr_0h_R2_injection_2											
PXD007740	GEF_6h_R1_IMAC_1											
PXD007740	GEF_2h_R2_injection_1											
PXD007740	KO_ctr_48h_R2_injection_1											
PXD007740	KO_ctr_48h_R2_injection_2											
PXD007740	KO_ctr_2h_R3_IMAC_2											
PXD007740	ctr_48h_R1_IMAC_3											
PXD007740	KO_PLX_2h_R1_IMAC_1											
PXD007740	KO_PLX_48h_R3_injection_4											
PXD007740	PLXplusGEF_48h_R1_injection_4											
PXD007740	KO_PLX_48h_R2_injection_2											
PXD007740	KO_ctr_24h_R2_IMAC_1											
PXD007740	ctr_48h_R3_IMAC_1											
PXD007740	GEF_48h_R1_injection_3											
PXD007740	ctr_6h_R3_IMAC_1											
PXD007740	GEF_48h_R3_injection_1											
PXD007740	ctr_2h_R3_injection_1											
PXD007740	KO_ctr_0h_R3_injection_2											
PXD007740	KO_PLX_2h_R2_IMAC_2											
PXD007740	KO_ctr_2h_R2_IMAC_3											
PXD007740	PLXplusGEF_2h_R3_injection_2											
PXD007740	GEF_24h_R2_IMAC_3											
PXD007740	PLXplusGEF_2h_R3_IMAC_1											
PXD007740	ctr_2h_R3_injection_2											
PXD007740	ctr_2h_R1_IMAC_2											
PXD007740	ctr_48h_R1_IMAC_2											
PXD007740	KO_ctr_2h_R1_IMAC_1											
PXD007740	PLX_2h_R2_IMAC_2											
PXD007740	GEF_24h_R2_injection_2											
PXD007740	KO_PLX_2h_R2_IMAC_3											
PXD007740	ctr_0h_R3_IMAC_1											
PXD007740	GEF_48h_R2_injection_2											
PXD007740	PLX_48h_R1_injection_5											
PXD007740	KO_PLX_2h_R2_injection_2											
PXD007740	KO_ctr_2h_R3_injection_2											
PXD007740	ctr_0h_R3_injection_1											
PXD007740	PLX_48h_R3_IMAC_2											
PXD007740	KO_ctr_6h_R2_IMAC_3											
PXD007740	PLX_6h_R1_injection_3											
PXD007740	GEF_6h_R1_IMAC_2											
PXD007740	PLX_48h_R3_injection_2											
PXD007740	ctr_48h_R3_injection_1											
PXD007740	PLX_2h_R1_IMAC_1											
PXD007740	ctr_6h_R1_IMAC_3											
PXD007740	GEF_6h_R3_injection_1											
PXD007740	PLXplusGEF_2h_R1_IMAC_2											
PXD007740	PLX_24h_R2_IMAC_1											
PXD007740	ctr_0h_R2_IMAC_2											
PXD007740	PLXplusGEF_24h_R1_IMAC_1											
PXD007740	PLXplusGEF_24h_R2_IMAC_1											
PXD007740	GEF_2h_R3_injection_2											
PXD007740	PLXplusGEF_24h_R2_IMAC_1_injection2											
PXD007740	GEF_48h_R2_injection_3											
PXD007740	PLXplusGEF_24h_R1_IMAC_3											
PXD007740	ctr_24h_R3_injection_2											
PXD007740	PLXplusGEF_6h_R1_injection_3											
PXD007740	KO_PLX_6h_R3_IMAC_3											
PXD007740	KO_ctr_24h_R1_injection_3											
PXD007740	ctr_48h_R2_injection_1											
PXD007740	ctr_0h_R2_IMAC_1											
PXD007740	KO_PLX_48h_R3_IMAC_3											
PXD007740	PLXplusGEF_48h_R2_IMAC_2											
PXD007740	PLXplusGEF_6h_R2_injection_1											
PXD007740	KO_ctr_6h_R3_injection_1											
PXD007740	PLX_2h_R3_injection_1											
PXD007740	ctr_2h_R1_injection_2											
PXD007740	ctr_48h_R1_injection_3											
PXD007740	PLXplusGEF_2h_R3_IMAC_2											
PXD007740	KO_ctr_24h_R2_injection_2											
PXD007740	GEF_6h_R2_IMAC_3											
PXD007740	PLXplusGEF_48h_R1_injection_2											
PXD007740	KO_PLX_6h_R3_injection_2											
PXD007740	ctr_24h_R2_injection_3											
PXD007740	PLXplusGEF_24h_R3_IMAC_2_injection2											
PXD007740	ctr_6h_R2_IMAC_2											
PXD007740	KO_PLX_48h_R2_IMAC_1											
PXD007740	ctr_6h_R2_injection_2											
PXD007740	ctr_0h_R1_injection_3											
PXD007740	KO_PLX_24h_R3_injection_5											
PXD007740	ctr_2h_R1_IMAC_1											
PXD007740	KO_PLX_2h_R3_IMAC_1											
PXD007740	KO_PLX_48h_R2_IMAC_3											
PXD007740	KO_ctr_48h_R1_injection_2											
PXD007740	GEF_24h_R1_injection_2											
PXD007740	KO_ctr_24h_R1_IMAC_2											
PXD007740	GEF_6h_R3_IMAC_2											
PXD007740	KO_ctr_6h_R1_IMAC_3											
PXD007740	KO_PLX_24h_R2_IMAC_2											
PXD007740	ctr_6h_R1_IMAC_2											
PXD007740	ctr_0h_R1_IMAC_1											
PXD007740	KO_PLX_24h_R1_injection_3											
PXD007740	KO_ctr_2h_R1_injection_2											
PXD007740	PLX_6h_R2_injection_1											
PXD007740	GEF_48h_R3_IMAC_1											
PXD007740	KO_PLX_6h_R2_IMAC_3											
PXD007740	KO_PLX_48h_R1_IMAC_1											
PXD007740	ctr_2h_R2_injection_2											
PXD007740	PLX_2h_R3_IMAC_1											
PXD007740	ctr_6h_R1_injection_2											
PXD007740	GEF_6h_R1_IMAC_3											
PXD007740	GEF_24h_R3_injection_5											
PXD007740	GEF_24h_R1_IMAC_2											
PXD007740	KO_ctr_6h_R1_IMAC_1											
PXD007740	KO_PLX_24h_R1_IMAC_2											
PXD007740	ctr_24h_R2_IMAC_1											
PXD007740	PLXplusGEF_48h_R2_injection_2											
PXD007740	PLXplusGEF_6h_R3_injection_1											
PXD007740	KO_ctr_24h_R3_injection_1											
PXD007740	GEF_24h_R2_IMAC_2											
PXD049261	20190606_proteomics_ten2											
PXD049261	20190611_proteomics_ten4											
PXD049261	20190606_proteomics_ten3											
PXD049261	20190606_proteomics_ten1											
PXD053880	Q2_ColID_492_3216_06											
PXD053880	Q2_ColID_492_3216_03											
PXD053880	Q2_ColID_492_3216_09											
PXD053880	Q2_ColID_492_3216_08											
PXD053880	Q2_ColID_492_3216_12											
PXD053880	Q2_ColID_492_3216_01											
PXD053880	Q2_ColID_492_3216_16											
PXD053880	Q2_ColID_492_3216_13											
PXD053880	Q2_ColID_492_3216_15											
PXD053880	Q2_ColID_492_3216_07											
PXD053880	Q2_ColID_492_3216_11											
PXD053880	Q2_ColID_492_3216_10											
PXD053880	Q2_ColID_492_3216_18											
PXD053880	Q2_ColID_492_3216_02											
PXD053880	Q2_ColID_492_3216_14											
PXD053880	Q2_ColID_492_3216_17											
PXD050557	MBQ4744A10LC3_MH4_MBQ4744A10LC3-40-227379											
PXD050557	MBQ4744A15LC3_MH5_MBQ4744A15LC3-40-227384											
PXD050557	MBQ4744A7LC3_MH3_MBQ4744A7LC3-40-227394											
PXD050557	MBQ4744A2LC3_MH1_MBQ4744A2LC3-40-227389											
PXD050557	MBQ4744A13LC3_MH5_MBQ4744A13LC3-40-227382											
PXD050557	MBQ4744A6LC3_MH2_MBQ4744A6LC3-40-227393											
PXD050557	MBQ4744A12LC3_MH4_MBQ4744A12LC3-40-227381											
PXD050557	MBQ4744A4LC3_MH2_MBQ4744A4LC3-40-227391											
PXD050557	MBQ4744A3LC3_MH1_MBQ4744A3LC3-40-227390											
PXD050557	MBQ4744A1LC3_MH1_MBQ4744A1LC3-40-227388											
PXD050557	MBQ4744A17LC3_MH6_MBQ4744A17LC3-40-227386											
PXD050557	MBQ4744A5LC3_MH2_MBQ4744A5LC3-40-227392											
PXD050557	MBQ4744A14LC3_MH5_MBQ4744A14LC3-40-227383											
PXD050557	MBQ4744A9LC3_MH3_MBQ4744A9LC3-40-227396											
PXD050557	MBQ4744A8LC3_MH3_MBQ4744A8LC3-40-227395											
PXD050557	MBQ4744A11LC3_MH4_MBQ4744A11LC3-40-227380											
PXD050557	MBQ4744A16LC3_MH6_MBQ4744A16LC3-40-227385											
PXD050557	MBQ4744A18LC3_MH6_MBQ4744A18LC3-40-227387											
PXD054298	pellet_eluate_rep3											
PXD008440	VL_BX_21_2											
PXD008440	VL_BX_28qua_4											
PXD008440	VL_BX_19bis_1											
PXD008440	VL_BX_3A_1											
PXD008440	VL_BX_17_4											
PXD008440	VL_BX_36ter_4											
PXD008440	VL_BX_17_3											
PXD008440	VL_BX_35ter_2											
PXD008440	VL_BX_19_1											
PXD008440	VL_BX_18ter_4											
PXD008440	VL_BX_27ter_2											
PXD008440	VL_BX_21ter_3											
PXD008440	VL_BX_29ter_2											
PXD008440	VL_BX_12_2											
PXD008440	VL_BX_29_1											
PXD008440	VL_BX_27_3											
PXD008440	VL_BX_36ter_2											
PXD008440	VL_BX_4ter_4											
PXD008440	VL_BX_29_4											
PXD008440	VL_BX_7_1											
PXD008440	VL_BX_2ter_4											
PXD008440	VL_BX_25qua_4											
PXD008440	VL_BX_18_1											
PXD008440	VL_BX_4_2											
PXD008440	VL_BX_26Bqua_4											
PXD008440	VL_BX_18_2											
PXD008440	VL_BX_27_1											
PXD008440	VL_BX_25ter_4											
PXD008440	VL_BX_35_2											
PXD008440	VL_BX_25ter_3											
PXD008440	VL_BX_18ter_3											
PXD008440	VL_BX_21_3											
PXD008440	VL_BX_35_4											
PXD008440	VL_BX_31ter_3											
PXD008440	VL_BX_3A_2											
PXD008440	VL_BX_3B_2											
PXD008440	VL_BX_18_4											
PXD008440	VL_BX_36qua_2											
PXD008440	VL_BX_22bis_3											
PXD008440	VL_BX_30_2											
PXD008440	VL_BX_10_3											
PXD008440	VL_BX_36ter_1											
PXD008440	VL_BX_35_3											
PXD008440	VL_BX_2ter_2											
PXD008440	VL_BX_9_4											
PXD008440	VL_BX_29_3											
PXD008440	VL_BX_28_2											
PXD008440	VL_BX_26A_2											
PXD008440	VL_BX_25qua_3											
PXD008440	VL_BX_22bis_4											
PXD008440	VL_BX_29_2											
PXD008440	VL_BX_4_3											
PXD008440	VL_BX_31ter_4											
PXD008440	VL_BX_9_3											
PXD008440	VL_BX_6ter_3											
PXD008440	VL_BX_25ter_1											
PXD008440	VL_BX_12_4											
PXD008440	VL_BX_9_2											
PXD008440	VL_BX_17_1											
PXD008440	VL_BX_4ter_2											
PXD008440	VL_BX_35ter_3											
PXD008440	VL_BX_13_3											
PXD008440	VL_BX_31_3											
PXD008440	VL_BX_3B_1											
PXD008440	VL_BX_19_4											
PXD008440	VL_BX_31ter_1											
PXD008440	VL_BX_10ter_3											
PXD008440	VL_BX_7qua_2											
PXD008440	VL_BX_30_1											
PXD008440	VL_BX_17bis_4											
PXD008440	VL_BX_35_1											
PXD008440	VL_BX_36ter_3											
PXD008440	VL_BX_21ter_1											
PXD008440	VL_BX_17_2											
PXD008440	VL_BX_7_2											
PXD008440	VL_BX_3Bbis_3											
PXD008440	VL_BX_26B_4											
PXD008440	VL_BX_22ter_1											
PXD008440	VL_BX_26A_1											
PXD008440	VL_BX_10_1											
PXD008440	VL_BX_26Bqua_3											
PXD008440	VL_BX_22bis_2											
PXD008440	VL_BX_26Bqua_2											
PXD008440	VL_BX_21ter_2											
PXD008440	VL_BX_27_4											
PXD008440	VL_BX_7_3											
PXD008440	VL_BX_30ter_3											
PXD008440	VL_BX_9ter_2											
PXD008440	VL_BX_28qua_2											
PXD008440	VL_BX_10_2											
PXD008440	VL_BX_36qua_3											
PXD008440	VL_BX_22ter_2											
PXD008440	VL_BX_2_2											
PXD008440	VL_BX_2ter_3											
PXD008440	VL_BX_30ter_4											
PXD008440	VL_BX_26B_2											
PXD008440	VL_BX_19_2											
PXD008440	VL_BX_3Bbis_4											
PXD008440	VL_BX_28_1											
PXD008440	VL_BX_3Bbis_2											
PXD008440	VL_BX_6ter_1											
PXD008440	VL_BX_36qua_1											
PXD008440	VL_BX_26B_1											
PXD008440	VL_BX_21ter_4											
PXD008440	VL_BX_13bis_2											
PXD008440	VL_BX_3A_4											
PXD008440	VL_BX_12bis_1											
PXD008440	VL_BX_13_4											
PXD008440	VL_BX_4ter_1											
PXD008440	VL_BX_30_4											
PXD008440	VL_BX_4_1											
PXD008440	VL_BX_2ter_1											
PXD008440	VL_BX_10ter_1											
PXD008440	VL_BX_29ter_4											
PXD008440	VL_BX_30_3											
PXD008440	VL_BX_22bis_1											
PXD008440	VL_BX_3A_3											
PXD008440	VL_BX_3Abis_3											
PXD008440	VL_BX_3Abis_1											
PXD008440	VL_BX_26A_4											
PXD008440	VL_BX_10ter_4											
PXD008440	VL_BX_28_4											
PXD008440	VL_BX_6_2											
PXD008440	VL_BX_7qua_4											
PXD008440	VL_BX_22ter_4											
PXD008440	VL_BX_9_1											
PXD008440	VL_BX_3Bbis_1											
PXD008440	VL_BX_22ter_3											
PXD008440	VL_BX_29ter_1											
PXD008440	VL_BX_36qua_4											
PXD008440	VL_BX_28qua_3											
PXD008440	VL_BX_19bis_3											
PXD008440	VL_BX_29ter_3											
PXD008440	VL_BX_13_2											
PXD008440	VL_BX_26Aqua_3											
PXD008440	VL_BX_35ter_4											
PXD008440	VL_BX_12bis_3											
PXD008440	VL_BX_3B_3											
PXD008440	VL_BX_3Abis_4											
PXD008440	VL_BX_18ter_1											
PXD008440	VL_BX_26A_3											
PXD008440	VL_BX_9ter_4											
PXD008440	VL_BX_30ter_2											
PXD008440	VL_BX_12bis_4											
PXD008440	VL_BX_26Aqua_4											
PXD008440	VL_BX_6_4											
PXD008440	VL_BX_6_3											
PXD008440	VL_BX_12bis_2											
PXD008440	VL_BX_27ter_3											
PXD008440	VL_BX_10_4											
PXD008440	VL_BX_31ter_2											
PXD008440	VL_BX_6ter_4											
PXD008440	VL_BX_2_4											
PXD008440	VL_BX_7_4											
PXD008440	VL_BX_17bis_1											
PXD008440	VL_BX_7qua_3											
PXD008440	VL_BX_17bis_3											
PXD008440	VL_BX_4ter_3											
PXD008440	VL_BX_35ter_1											
PXD008440	VL_BX_27ter_4											
PXD008440	VL_BX_17bis_2											
PXD008440	VL_BX_25qua_2											
PXD008440	VL_BX_31_4											
PXD008440	VL_BX_27ter_1											
PXD008440	VL_BX_28qua_1											
PXD008440	VL_BX_26Aqua_2											
PXD008440	VL_BX_18ter_2											
PXD008440	VL_BX_13bis_1											
PXD008440	VL_BX_6ter_2											
PXD008440	VL_BX_21_4											
PXD008440	VL_BX_18_3											
PXD008440	VL_BX_3Abis_2											
PXD008440	VL_BX_9ter_1											
PXD008440	VL_BX_30ter_1											
PXD008440	VL_BX_25qua_1											
PXD008440	VL_BX_4_4											
PXD008440	VL_BX_3B_4											
PXD008440	VL_BX_21_1											
PXD008440	VL_BX_6_1											
PXD008440	VL_BX_28_3											
PXD008440	VL_BX_13bis_4											
PXD008440	VL_BX_27_2											
PXD008440	VL_BX_25ter_2											
PXD008440	VL_BX_7qua_1											
PXD008440	VL_BX_26Bqua_1											
PXD008440	VL_BX_2_1											
PXD008440	VL_BX_31_2											
PXD008440	VL_BX_19bis_2											
PXD008440	VL_BX_19_3											
PXD008440	VL_BX_19bis_4											
PXD008440	VL_BX_26Aqua_1											
PXD008440	VL_BX_12_3											
PXD008440	VL_BX_26B_3											
PXD008440	VL_BX_13bis_3											
PXD008440	VL_BX_9ter_3											
PXD008440	VL_BX_13_1											
PXD007750	HeLa_1ug_isow8_1hgradient_datasetE_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_3hgradient_datasetD_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_3hgradient_datasetD_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow2_3hgradient_datasetB_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_3hgradient_datasetD_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow2_1hgradient_datasetA_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_100ng_isow2_3hgradient_datasetI_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow2_3hgradient_datasetB_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow8_3hgradient_datasetF_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_Phospho_100ng_isow2_3hgradient_datasetG_rep3		HeLa			phospho-enrichment					Homo sapiens	
PXD007750	HeLa_100ng_isow2_3hgradient_datasetI_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_100ng_isow2_3hgradient_datasetI_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow8_1hgradient_datasetE_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_1hgradient_datasetC_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_1hgradient_datasetC_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow8_3hgradient_datasetF_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow4_1hgradient_datasetC_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow2_1hgradient_datasetA_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow8_3hgradient_datasetF_rep2		HeLa								Homo sapiens	
PXD007750	HeLa_1ug_isow2_1hgradient_datasetA_rep3		HeLa								Homo sapiens	
PXD007750	HeLa_Phospho_100ng_isow2_3hgradient_datasetG_rep2		HeLa			phospho-enrichment					Homo sapiens	
PXD007750	HeLa_1ug_isow2_3hgradient_datasetB_rep1		HeLa								Homo sapiens	
PXD007750	HeLa_Phospho_100ng_isow2_3hgradient_datasetG_rep1		HeLa			phospho-enrichment					Homo sapiens	
PXD007750	HeLa_1ug_isow8_1hgradient_datasetE_rep3		HeLa								Homo sapiens	
PXD003416	NHDF_sn_con_1b											
PXD003416	NHDF_sn_con_1a											
PXD003416	NHDF_sn_con_2a											
PXD003416	NHDF_sn_con_2b											
PXD003416	NHDF_sn_con_3b											
PXD003416	NHDF_sn_con_3a											
PXD048938	P20191202468-F7						True					
PXD048938	P20191202468-F13						True					
PXD048938	P20191202468-F11						True					
PXD048938	P20191202468-F3						True					
PXD048938	P20191202468-F15						True					
PXD048938	P20191202468-H											
PXD048938	P20191202468-F6						True					
PXD048938	P20191202468-F8						True					
PXD048938	P20191202468-F1						True					
PXD048938	P20191202468-F2						True					
PXD048938	P20191202468-F9						True					
PXD048938	P20191202468-F12						True					
PXD048938	P20191202468-F5						True					
PXD048938	P20191202468-F4						True					
PXD048938	P20191202468-F14						True					
PXD048938	P20191202468-F10						True					
PXD059932	04282022_Barbara_86											
PXD059932	04282022_Barbara_87											
PXD059932	08182022_Barbara_UT36											
PXD059932	04192022_Barbara_81											
PXD059932	08092022_Barbara_UT47											
PXD059932	04192022_Barbara_84											
PXD059932	08092022_Barbara_UT1											
PXD059932	08092022_Barbara_UT22											
PXD059932	08092022_Barbara_UT45											
PXD059932	08182022_Barbara_UT49											
PXD059932	08182022_Barbara_UT26											
PXD059932	08182022_Barbara_UT12											
PXD059932	08092022_Barbara_UT23											
PXD059932	04192022_Barbara_80											
PXD059932	08092022_Barbara_UT41											
PXD059932	08182022_Barbara_UT43											
PXD059932	08092022_Barbara_UT78											
PXD059932	08182022_Barbara_UT40											
PXD059932	08182022_Barbara_UT33											
PXD059932	08182022_Barbara_UT54											
PXD059932	08182022_Barbara_UT44											
PXD059932	04192022_Barbara_79											
PXD059932	04282022_Barbara_88											
PXD059932	04192022_Barbara_83											
PXD059932	04282022_Barbara_85											
PXD059932	08182022_Barbara_UT24											
PXD059932	08182022_Barbara_UT35											
PXD059932	04192022_Barbara_82											
PXD059932	08092022_Barbara_UT26											
PXD059932	08182022_Barbara_UT50											
PXD005944	P3776											
PXD005944	P3760											
PXD005944	P3734											
PXD005944	P3681											
PXD005944	P3756											
PXD005944	P4196											
PXD005944	P3665											
PXD005944	P3792											
PXD005944	P3768											
PXD005944	P3623											
PXD005944	P3633											
PXD005944	P3625											
PXD005944	P3746											
PXD005944	P3802											
PXD005944	P4202											
PXD005944	P3786											
PXD005944	P3778											
PXD005944	P3772											
PXD005944	P3627											
PXD005944	P3800											
PXD005944	P4184											
PXD005944	P3780											
PXD005944	P3629											
PXD005944	P4182											
PXD005944	P4190											
PXD005944	P3619											
PXD005944	P3621											
PXD005944	P3667											
PXD005944	P4200											
PXD005944	P3683											
