source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD048101	shard_7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.814	1.0	0.071	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.83	0.927	0.333	1.0
PXD048323	shard_7	['81', '75.5', '7-9-week-old']	['293 T', 'K14-HPV16Tg/+']	['epithelial cell', 'mesenchymal cell', 'cancer cell']	unknown	cSCC	cell culture	['cell culture', 'patient tumor biopsy']	male	Mus musculus	skin	0.874	0.8	0.87	1.0	3	unknown	unknown	3	unknown	unknown	unknown	unknown	phosphoproteomics	0.8	0.867	0.333	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	TiOx	unknown	unknown	['Q Exactive', 'Q Exactive HF']	unknown	label-free	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.863	0.895	0.579	1.0
PXD048503	shard_7	unknown	HeLa	epithelial cell	unknown	cervical adenocarcinoma	cell line	cell culture	unknown	['Homo sapiens', 'Homo sapiens']	cervix	0.8	0.787	0.533	1.0	unknown	treated vs control	Erlin1/Erlin2	unknown	unknown	unknown	unknown	unknown	['Data-dependent acquisition', 'SWATH MS']	0.83	0.9	0.4	1.0	['Data-dependent acquisition', 'SWATH MS']	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive Plus	unknown	['Label free', 'SILAC']	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.886	0.972	0.5	1.0
PXD048589	shard_7	unknown	293T	unknown	unknown	unknown	cell line	cell culture	unknown	Homo sapiens	unknown	0.839	0.964	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.794	0.944	0.111	1.0	DDA	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', '(R)-5-oxo-1', 'deamidated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.858	0.905	0.526	1.0
PXD048675	shard_7	unknown	unknown	Mature neutrophil	unknown	Pneumonia	primary cells	CAP patients	unknown	Homo sapiens	Blood	0.857	0.943	0.429	1.0	unknown	case vs control	CAP vs control	83	unknown	83	unknown	unknown	Data-independent acquisition	0.767	0.711	0.556	1.0	Data-independent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	Label free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.884	0.994	0.438	1.0
PXD048839	shard_7	unknown	A549	['epithelial cell', 'Alveolar epithelial cell line']	unknown	Lung adenocarcinoma	cell culture	cell culture	unknown	Homo sapiens	lung	0.903	0.993	0.533	1.0	unknown	unknown	unknown	unknown	unknown	10	10	10	['bottom-up proteomics', 'data-dependent acquisition']	0.895	0.99	0.5	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'oxidation of methionine', 'carbamidomethylation of cysteine']	unknown	unknown	0.844	0.889	0.5	1.0
PXD048931	shard_7	unknown	K562	Blood cell	unknown	['Chronic myeloid leukemia', 'Acute leukemia']	cell line	cell culture	unknown	Homo sapiens	blood	0.853	0.893	0.533	1.0	unknown	time course	unknown	unknown	unknown	unknown	unknown	unknown	['targeted proteomics', 'affinity purification coupled with mass spectrometry proteomics']	0.785	0.85	0.3	1.0	['Data-independent acquisition', 'Data-dependent acquisition']	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	['Orbitrap Fusion', 'Q Exactive HF']	unknown	SILAC	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.891	0.994	0.471	1.0
PXD049034	shard_7	7–9-week-old	unknown	unknown	adult	normal	tissue	mouse organs	both sexes	Mus musculus	['Spleen', 'Liver', 'Thymus', 'Muscle', 'Kidney', 'Brain']	0.913	0.932	0.737	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.794	0.944	0.111	1.0	Data-dependent acquisition	10 mM	MMTS	trypsin	30	affinity	unknown	HCD	Orbitrap Fusion	electrospray ionization	label-free	Orbitrap	Dithiomethylation of cysteine	5 mM	TCEP	0.923	0.873	0.933	1.0
PXD049235	shard_7	unknown	unknown	Epithelial cell	unknown	Lung cancer	unknown	unknown	unknown	Homo sapiens	Lung	0.857	1.0	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Data-independent acquisition	0.822	1.0	0.111	1.0	Data-independent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	TIC	Orbitrap	phosphorylated residue	unknown	unknown	0.85	0.967	0.333	1.0
PXD049336	shard_7	unknown	['HeLa', 'H9']	['epithelial cell', 'neuron', 'stem cell']	unknown	['Niemann-pick disease type c2', 'Lysosomal storage disease']	cell culture	cell culture	unknown	Homo sapiens	cervix	0.886	0.928	0.611	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0.8	1.0	0.0	1.0	['DDA', 'DIA', 'Bottom-up proteomics']	['40 mM CAA', '25 mM chloroacetamide', '40 mM chloroacetamide']	['CAA', 'chloroacetamide']	['trypsin', 'LysC']	['NCE of 25%', 'NCE of 27%', '36% normalized collision energy', '27% ± 5%']	unknown	basic pH reverse phase HPLC	['HCD', 'CID']	['Orbitrap Fusion Lumos', 'Orbitrap Eclipse Tribrid mass spectrometer (Thermo Scientific)', 'Orbitrap Astral mass spectrometer (Thermo Scientific)', 'Orbitrap Fusion Lumos Tribrid mass spectrometer (Thermo Fisher Scientific, San Jose, CA)']	['ESI', 'ESI', 'ESI']	['TMT', 'TMTpro 18plex', 'label-free', 'LFQ']	['Orbitrap', 'Orbitrap', 'Orbitrap']	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation', 'oxidization', 'TMTpro labels']	['2 mM TCEP', '10 mM TCEP', '10 mM TCEP', '5 mM TCEP']	TCEP	0.965	0.94	0.976	1.0
PXD049708	shard_7	unknown	unknown	organoid	unknown	Colon cancer	cell culture	cell culture	unknown	Homo sapiens	colon	0.882	0.993	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Bottom-up proteomics', 'Label free']	0.84	1.0	0.2	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	Label free	Orbitrap	['phosphorylated residue', 'ubiquitination signature dipeptidyl lysine']	unknown	unknown	0.872	0.994	0.375	1.0
PXD050077	shard_7	['E14.5', 'E15']	unknown	cortical cells	embryonic	normal	tissue	mouse cortical tissue	unknown	Mus musculus	Brain	0.865	0.847	0.706	1.0	3	treated vs control	WT vs Kctd10-cKO	3	unknown	6	unknown	unknown	shotgun proteomics	0.833	0.8	0.667	1.0	Data-dependent acquisition	11 mM	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	Orbitrap Fusion	nanospray flex (NSI) ion source	label-free	Orbitrap	No PTMs are included in the dataset	5 mM	Dithiothreitol	0.927	0.96	0.733	1.0
PXD050256	shard_7	unknown	Hek-293t cell	['Fibroblast', 'hepatocyte']	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	skin	0.807	0.827	0.467	1.0	unknown	treated vs control	control vs patient	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.783	0.833	0.333	1.0	['Data-independent acquisition', 'Data-dependent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	unknown	Orbitrap	['monohydroxylated residue', 'carboxylated residue']	unknown	unknown	0.856	0.971	0.353	1.0
PXD050391	shard_7	unknown	unknown	unknown	unknown	unknown	tissue	cell culture	unknown	Mus musculus	brain	0.811	0.907	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	HILIC-based enrichment	unknown	unknown	Orbitrap Eclipse	unknown	label-free	Orbitrap	No PTMs	unknown	unknown	0.863	0.967	0.4	1.0
PXD050547	shard_7	unknown	unknown	['monocyte', 'peripheral blood mononuclear cell']	unknown	Kabuki syndrome	biofluid	['patient blood', 'control blood']	unknown	Homo sapiens	blood	0.834	0.869	0.5	1.0	PBMCs	case vs control	Kabuki syndrome vs control	4	unknown	8	1	1	shotgun proteomics	0.867	0.778	0.889	1.0	['Data-dependent acquisition', 'data-dependent acquisition LC-MS/MS']	20 mM	iodoacetamide	['LysC', 'trypsin']	31	unknown	hydrophilic interaction liquid chromatography separation	HCD	['Q Exactive', 'Q Exactive Plus hybrid quadrupole-orbitrap mass spectrometer']	ESI	['TMT', 'TMTpro 16plex reagents']	Orbitrap	['monohydroxylated residue', 'deamidated residue', 'iodoacetamide derivatized residue', 'oxidation (M)', 'acetyl (protein N-terminus)', 'deamidation (NQ)', 'Carbamidomethyl (C)']	10 mM	tris(2-carboxyethyl)phosphine	0.946	0.908	0.96	1.0
PXD050623	shard_7	unknown	unknown	unknown	unknown	Acute leukemia	Cell culture	cell culture	unknown	Homo sapiens	blood	0.814	0.929	0.357	0.929	3	treated vs control	['CM-444', 'CM-1758']	unknown	unknown	unknown	unknown	unknown	['top-down proteomics', 'affinity purification coupled with mass spectrometry proteomics']	0.855	0.891	0.545	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	Affinity purification coupled with mass spectrometry proteomics	unknown	unknown	Orbitrap Exploris 480	unknown	TMT	Orbitrap	acetylated residue	unknown	unknown	0.877	0.993	0.4	1.0
PXD050841	shard_7	['14 yr old', '12 yr old', '23 yr old', '9 yr old', '2 yr old']	unknown	['Osteoblast', 'skeletal progenitors', 'osteocytes']	unknown	['Proteus syndrome', 'Osteogenesis imperfecta', 'type XV OI', 'OI', 'leg-length discrepancy']	tissue	['tibia/femur diaphysis', 'tibia osteotomies']	['male', 'female']	Homo sapiens	['Bone', 'tibia/femur', 'skeleton']	0.957	1.0	0.786	1.0	unknown	case vs control	type XV OI vs control	['3', '3']	unknown	['6', '6']	unknown	unknown	['Data-independent acquisition', 'DIA proteomics']	0.85	0.833	0.667	1.0	['DIA', 'Data-independent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Q Exactive HF-X', 'Q Exactive HF']	nanoESI	['label-free', 'Peptide counting']	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.85	0.9	0.5	1.0
PXD050916	shard_7	['1-month', 'PND 31–38']	unknown	['Retinal pigment epithelium cell', 'Retinal pigment epithelial cell']	unknown	unknown	tissue	mouse eye	male and female	Mus musculus	Retina	0.908	0.95	0.667	1.0	unknown	case vs control	unknown	unknown	unknown	unknown	unknown	unknown	['Bottom-up proteomics', 'Data-dependent acquisition']	0.835	0.95	0.3	1.0	['data-dependent acquisition', 'DDA']	20 mM	iodoacetic acid	trypsin	20 ± 5%	unknown	unknown	['higher-energy collision dissociation', 'HCD']	['Orbitrap Fusion Lumos', 'Orbitrap Fusion Lumos']	ESI	label-free	Orbitrap	['Cysteine residues', 'Oxidation of methionine', 'No PTMs are included in the dataset']	10 mM	DTT	0.888	0.815	0.9	1.0
PXD051015	shard_7	unknown	unknown	dopaminergic neurons	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	mid-brain	0.857	0.943	0.429	1.0	unknown	time course	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.817	0.944	0.222	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	SILAC	Orbitrap	unknown	unknown	unknown	0.85	0.993	0.267	1.0
PXD051148	shard_7	unknown	['Expi293F', 'HeLa', 'HEK293']	epithelial cell	unknown	cervical adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	cervix	0.85	0.875	0.562	1.0	unknown	unknown	unknown	unknown	8	unknown	unknown	unknown	['affinity purification coupled with mass spectrometry proteomics', 'data independent acquisition', 'data dependent acquisition', 'wide window acquisition']	0.817	0.867	0.417	1.0	['Data-dependent acquisition', 'data independent (DIA)', 'wide window acquisition (WWA)']	unknown	iodoacetamide	['LysC', 'trypsin']	unknown	Zr-IMAC	high-pH	unknown	['Orbitrap Ascend', 'Orbitrap Ascend Tribrid']	electrospray	label-free	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.932	0.955	0.773	1.0
PXD051269	shard_7	unknown	unknown	macrophage	unknown	acute monocytic leukemia	cell culture	cell culture	unknown	Homo sapiens	unknown	0.871	1.0	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	MS1 intensity based label-free quantification method	Orbitrap	unknown	unknown	unknown	0.85	0.993	0.267	1.0
PXD051538	shard_7	unknown	['C666', 'HK1-Akata', 'CNE2-M81', '293T']	['Nasopharyngeal carcinoma cell', 'peripheral blood mononuclear cell']	unknown	['Nasopharyngeal carcinoma', 'Epstein-Barr virus infection', 'healthy']	['cell line', 'biofluid']	['cell culture', 'healthy donors']	unknown	Homo sapiens	['nasopharynx', 'blood']	0.873	0.829	0.792	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['affinity purification coupled with mass spectrometry proteomics', 'unknown']	0.78	0.92	0.1	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	Strep-Tactin	unknown	unknown	Orbitrap Fusion Lumos	nano-electrospray ion	label-free	Orbitrap	['Cysteinylation', 'No PTMs are included in the dataset']	unknown	unknown	0.881	0.963	0.5	1.0
PXD051697	shard_7	unknown	['HeLa', 'HEK293', 'MCF7']	['endometrial stromal cells', 'endothelial cells', 'trophoblast cell']	adult	pre-eclampsia	['cell line', 'primary cells', 'cell culture']	cell culture	unknown	Homo sapiens	endometrium	0.81	0.74	0.7	1.0	3	treated vs control	PlGF vs untreated	3	unknown	6	unknown	unknown	shotgun proteomics	0.822	0.778	0.667	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	HCD	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.86	0.96	0.4	1.0
PXD051747	shard_7	unknown	['HCT 116', 'Huh 7', 'LS180', 'MDA MB 468', 'SK MEL 28', '1321N1', 'HEK293']	cell line	unknown	unknown	cell line	cell culture	unknown	Homo sapiens	unknown	0.89	0.96	0.55	1.0	unknown	cross-sectional	unknown	unknown	unknown	6	unknown	unknown	['bottom-up proteomics', 'shotgun proteomics']	0.85	0.94	0.4	1.0	['DDA', 'Data-dependent acquisition']	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	['Q Exactive', 'Q Exactive']	unknown	['label-free', 'label-free']	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.88	0.94	0.55	1.0
PXD051958	shard_7	unknown	HEK293T	Epithelial cell	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	unknown	0.868	0.964	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	ESI	label-free	Orbitrap	No PTMs	unknown	unknown	0.827	0.893	0.4	1.0
PXD052033	shard_7	unknown	unknown	['Epithelial cell', 'Stromal cell']	unknown	Lung small cell carcinoma	tissue	tumor biopsy	unknown	Homo sapiens	Lung	0.86	0.933	0.467	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Bottom-up proteomics', 'Data-dependent acquisition']	0.84	1.0	0.2	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF-X	unknown	TMT	Orbitrap	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue']	unknown	unknown	0.859	0.969	0.375	1.0
PXD052259	shard_7	unknown	unknown	['dermal microvascular endothelial cells', 'Endothelial cell']	unknown	Melanoma	cell culture	cell culture	unknown	Homo sapiens	Skin	0.86	0.933	0.467	1.0	unknown	treated vs control	BRAFi treatment	unknown	unknown	unknown	unknown	unknown	['targeted proteomics', 'Bottom-up proteomics']	0.79	0.82	0.4	1.0	Data-dependent acquisition	unknown	iodoacetamide derivatized residue	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	TMT	Orbitrap	['phosphorylated residue', 'deamidated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.891	0.994	0.471	1.0
PXD052627	shard_7	unknown	unknown	['Endothelial colony forming cell', 'Endothelial cell']	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.84	1.0	0.2	1.0	unknown	treated vs control	histamine vs PAR agonist	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.811	0.889	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	SILAC	Orbitrap	phosphorylated residue	unknown	unknown	0.863	0.993	0.333	1.0
PXD052806	shard_7	unknown	LX-2	['hepatic stellate cell', 'Hepatic stellate cell']	unknown	Liver fibrosis	cell line	cell culture	unknown	Homo sapiens	liver	0.887	0.96	0.533	1.0	unknown	treated vs control	TGF-β1, KL, β-CIT	unknown	unknown	unknown	3	3	bottom-up proteomics	0.8	0.778	0.556	1.0	['Data-dependent acquisition', 'Data-dependent acquisition (TopN15)']	5 mM	['iodoacetamide', 'iodoacetamide derivatized residue']	trypsin	29 eV	unknown	unknown	higher-energy collisional dissociation	['Q Exactive HF', 'HF-X']	positive ionization mode	['Normalized Spectral Abundance Factor - NSAF', 'label-free']	Orbitrap	iodoacetamide derivatized residue	1 mM	tris(2-carboxyethyl) phosphine (TCEP)	0.932	0.905	0.895	1.0
PXD053008	shard_7	unknown	CAL-1	epithelial cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	blood	0.829	0.857	0.5	1.0	unknown	treated vs control	CCDC134 knockout CAL-1 cells reconstituted with Flag-CCDC134	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.783	0.833	0.333	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	MS1 intensity based label-free quantification method	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.884	0.994	0.438	1.0
PXD053198	shard_7	unknown	HEK293F	epithelial cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.811	0.821	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	trypsin	unknown	['Affinity purification', 'affinity resins were derivatized with tetraphosphate mRNA cap analogs or a trinucleotide cap control and affinity purification performed']	unknown	unknown	Q Exactive HF-X	ESI	['TMT', 'TMT labelling']	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.913	0.953	0.684	1.0
PXD053353	shard_7	6 weeks	HEK293T	epithelial cell	unknown	unknown	cell line	cell culture	female	Homo sapiens	unknown	0.85	0.9	0.5	1.0	['HEK293T cells co-transfected with expression plasmids for Flag-STING and Myc-US2 or control', '5 mice in each group']	['treated vs control', 'treated vs control']	['US2 expression status', 'PRV-WT or PRV-ΔUS2 infection']	unknown	unknown	unknown	unknown	unknown	['shotgun proteomics', 'Data-independent acquisition']	0.777	0.708	0.615	1.0	Data-independent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.833	0.933	0.333	1.0
PXD053578	shard_7	4-6 weeks	['M10G', 'CH-157MN', 'IOMM-Lee', 'HEI-193', 'HEK293T']	meningioma cell	unknown	meningioma	['cell line', 'primary cells', 'tissue']	['cell culture', 'primary human meningioma', 'tumor biopsy', 'patient serum']	female	['Homo sapiens', 'Mus musculus']	brain	0.854	0.758	0.875	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['affinity purification coupled with mass spectrometry proteomics', 'bottom-up proteomics']	0.8	0.92	0.2	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	biotin/streptavidin	unknown	unknown	['Orbitrap Fusion Lumos', 'Q Exactive Plus']	unknown	label-free	Orbitrap	phosphorylated residue	unknown	unknown	0.853	0.931	0.438	1.0
PXD053864	shard_7	unknown	['RT4', 'HT1197']	bladder cancer cell	unknown	['bladder cancer', 'bladder cancer']	cell culture	cell culture	unknown	Homo sapiens	bladder	0.913	1.0	0.562	1.0	unknown	case vs control	tumor vs non-tumor	2	unknown	2	unknown	unknown	shotgun proteomics	0.772	0.722	0.556	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.825	0.875	0.438	1.0
