pxd	run	tissue	confidence
PXD061103	MDK_W2_F8	Brain	0.4134
PXD061103	MDK_W2_F9	Brain	0.3682
PXD061104	MDK_Ins_F1	Brain	0.5018
PXD061104	MDK_Ins_F10	Brain	0.3795
PXD061104	MDK_Ins_F11	Brain	0.4244
PXD061104	MDK_Ins_F12	Brain	0.4234
PXD061104	MDK_Ins_F13	Brain	0.3685
PXD061104	MDK_Ins_F14	Brain	0.4059
PXD061104	MDK_Ins_F15	Brain	0.3902
PXD061104	MDK_Ins_F16	Brain	0.3856
PXD061104	MDK_Ins_F17	Brain	0.4651
PXD061104	MDK_Ins_F18	Brain	0.4509
PXD061104	MDK_Ins_F19	Brain	0.4441
PXD061104	MDK_Ins_F2	Brain	0.4515
PXD061104	MDK_Ins_F20	Brain	0.4108
PXD061104	MDK_Ins_F21	Brain	0.4308
PXD061104	MDK_Ins_F22	Brain	0.4542
PXD061104	MDK_Ins_F23	Brain	0.4438
PXD061104	MDK_Ins_F24	Brain	0.3662
PXD061104	MDK_Ins_F25	Brain	0.4076
PXD061104	MDK_Ins_F26	Brain	0.3878
PXD061104	MDK_Ins_F27	Brain	0.3855
PXD061104	MDK_Ins_F28	Brain	0.4025
PXD061104	MDK_Ins_F29	Brain	0.346
PXD061104	MDK_Ins_F3	Brain	0.4718
PXD061104	MDK_Ins_F30	Brain	0.4177
PXD061104	MDK_Ins_F31	Brain	0.3991
PXD061104	MDK_Ins_F32	Brain	0.3017
PXD061104	MDK_Ins_F33	Brain	0.427
PXD061104	MDK_Ins_F34	Brain	0.4062
PXD061104	MDK_Ins_F35	Brain	0.4513
PXD061104	MDK_Ins_F36	Brain	0.4239
PXD061104	MDK_Ins_F37	Brain	0.4312
PXD061104	MDK_Ins_F38	Brain	0.404
PXD061104	MDK_Ins_F39	Brain	0.3671
PXD061104	MDK_Ins_F4	Brain	0.4736
PXD061104	MDK_Ins_F40	Brain	0.4679
PXD061104	MDK_Ins_F5	Brain	0.4947
PXD061104	MDK_Ins_F6	Brain	0.3629
PXD061104	MDK_Ins_F8	Brain	0.402
PXD061104	MDK_Ins_F9	Brain	0.433
PXD061183	A20221103sunyt_TPD_mftZRY_45minDIA_b5_19	Skeletal muscle	0.4053
PXD061183	A20230208Hupp_TPD_wosp00127_45minDIA_Rep_b6_2	Skeletal muscle	0.3421
PXD061183	A20230410Hupp_TPM_Z_45minDIA_b15_8	Skeletal muscle	0.3105
PXD061183	A20230428Hupp_ZRYS_45minDIA_b1_9	Skeletal muscle	0.3316
PXD061183	A20230430Hupp_ZRYS_45minDIA_b3_7	Skeletal muscle	0.3263
PXD061183	A20230501Hupp_ZRYS_45minDIA_b4_8	Skeletal muscle	0.3211
PXD061183	A20230502Hupp_ZRYS_45minDIA_b5_4	Skeletal muscle	0.3263
PXD061183	A20230507Hupp_ZRYS_45minDIA_b8_1	Skeletal muscle	0.3316
PXD061183	A20230507Hupp_ZRYS_45minDIA_b8_5	Skeletal muscle	0.3368
PXD061183	A20230523Hupp_MTCFD_60min_DIA_MTCFD_7_7	Skeletal muscle	0.3579
PXD061183	A20230525Hupp_MTCFD_60min_DIA_MTCFD_9_5	Skeletal muscle	0.3421
PXD061183	A20230531Hupp_ZRYL_45minDIA_b1_6	Skeletal muscle	0.3211
PXD061183	A20230601Hupp_ZRYL_45minDIA_b2_2	Skeletal muscle	0.3316
PXD061183	A20230601Hupp_ZRYL_45minDIA_b2_7	Skeletal muscle	0.3105
PXD061183	A20230601Hupp_ZRYL_45minDIA_b2_8	Skeletal muscle	0.3263
PXD061183	A20230602Hupp_ZRYL_45minDIA_Rep_b3_3	Skeletal muscle	0.3158
PXD061183	A20230602Hupp_ZRYL_45minDIA_b3_3	Skeletal muscle	0.3053
PXD061183	A20230605Hupp_ZRYL_45minDIA_B7_11	Skeletal muscle	0.3105
PXD061183	A20230613Hupp_MTCFD_60min_DIA_MTCFD_16_6	Skeletal muscle	0.3474
PXD061183	A20230613Hupp_MTCFD_60min_DIA_MTCFD_16_7	Skeletal muscle	0.3105
PXD061183	B2020503Hupp_RAIT_45minDIA_b2_8	Skeletal muscle	0.3737
PXD061183	B2020505Hupp_RAIT_45minDIA_b3_1	Skeletal muscle	0.3579
PXD061183	B2020505Hupp_RAIT_45minDIA_b3_5	Skeletal muscle	0.3105
PXD061183	B2020506Hupp_RAIT_45minDIA_b4_11	Skeletal muscle	0.3053
PXD061183	B2020506Hupp_RAIT_45minDIA_b5_3	Skeletal muscle	0.3
PXD061183	B2020506Hupp_RAIT_45minDIA_b5_4	Skeletal muscle	0.3105
PXD061183	B2020506Hupp_RAIT_45minDIA_b5_5	Skeletal muscle	0.3211
PXD061183	B2020507Hupp_RAIT_45minDIA_b6_2	Skeletal muscle	0.3211
PXD061183	B2020507Hupp_RAIT_45minDIA_b6_7	Skeletal muscle	0.3421
PXD061183	B2020508Hupp_RAIT_45minDIA_Rep_b7_10	Skeletal muscle	0.3053
PXD061183	B2020509Hupp_RAIT_45minDIA_b8_13	Skeletal muscle	0.3789
PXD061183	B2020510Hupp_RAIT_45minDIA_Rep_b9_1	Skeletal muscle	0.3105
PXD061183	B2020510Hupp_RAIT_45minDIA_b9_1	Skeletal muscle	0.3211
PXD061183	B20230211Hupp_TPD_wosp00127_45minDIA_b9_11	Skeletal muscle	0.3
PXD061183	B20230211Hupp_TPD_wosp00127_45minDIA_b9_9	Skeletal muscle	0.3
PXD061183	B20230212Hupp_TPD_wosp00127_45minDIA_b10_14	Skeletal muscle	0.3579
PXD061183	B20230213Hupp_TPD_wosp00127_45minDIA_Rep_b15_3	Skeletal muscle	0.3158
PXD061183	B20230216Hupp_TPD_wosp00127_45minDIA_b15_3	Skeletal muscle	0.3
PXD061183	B20230220Hupp_TPD_wosp00127_45minDIA_b17_13	Skeletal muscle	0.3263
PXD061183	B20230225Hupp_TPD_wosp00127_45minDIA_b22_10	Skeletal muscle	0.3211
PXD061183	B20230226Hupp_TPD_wosp00127_45minDIA_b23_4	Skeletal muscle	0.3158
PXD061183	B20230227Hupp_TPD_wosp00127_45minDIA_b25_1	Skeletal muscle	0.3105
PXD061183	B20230302Hupp_TPD_wosp00127_45minDIA_b28_1	Skeletal muscle	0.3053
PXD061183	B20230308Hupp_TPD_wosp00127_45minDIA_b32_13	Skeletal muscle	0.3526
PXD061183	B20230310Hupp_TPD_wosp00127_45minDIA_b33_10	Skeletal muscle	0.3316
PXD061183	CAA20230301Hupp_TPM_ZY_DIA_60min_b19_1	Skeletal muscle	0.3632
PXD061183	CAA20230413Hupp_TPM_ZY_DIA_60min_b83_3	Skeletal muscle	0.3368
PXD061183	CAA20230421Hupp_TPM_ZY_DIA_60min_b90_4	Skeletal muscle	0.3158
PXD061183	CAA20230429Hupp_TPM_ZY_DIA_60min_b94_1	Skeletal muscle	0.3632
PXD061183	CAA20230503Hupp_TPM_wosp0034_DIA_60min_b2_11	Skeletal muscle	0.3211
PXD061183	CAA20230504Hupp_TPM_wosp0034_DIA_60min_b3_13	Skeletal muscle	0.3474
PXD061183	CAA20230504Hupp_TPM_wosp0034_DIA_60min_b3_14	Skeletal muscle	0.3053
PXD061183	CAA20230609Hupp_TPM_wosp0034_DIA_60min_b4_8	Skeletal muscle	0.3421
PXD061183	CAA20230610Hupp_TPM_wosp0034_DIA_60min_b5_15	Skeletal muscle	0.3158
PXD061183	CAA20230610Hupp_TPM_wosp0034_DIA_60min_b5_4	Skeletal muscle	0.3526
PXD061183	CAA20230610Hupp_TPM_wosp0034_DIA_60min_b5_6	Skeletal muscle	0.3105
PXD061183	CAA20230613Hupp_TPM_wosp0034_DIA_60min_b8_2	Skeletal muscle	0.3105
PXD061183	CAA20230613Hupp_TPM_wosp0034_DIA_60min_b8_4	Skeletal muscle	0.3211
PXD061183	CAA20230614Hupp_TPM_wosp0034_DIA_60min_b9_4	Skeletal muscle	0.3105
PXD061183	CAB20230425Hupp_RAIT_DIA_60min_b1_13	Skeletal muscle	0.3
PXD061183	CAB20230425Hupp_RAIT_DIA_60min_b1_5	Skeletal muscle	0.3053
PXD061183	CAB20230425Hupp_RAIT_DIA_60min_b1_6	Skeletal muscle	0.3474
PXD061183	CAB20230426Hupp_RAIT_DIA_60min_b2_8	Skeletal muscle	0.3368
PXD061183	CAB20230427Hupp_RAIT_DIA_60min_Rep_b3_14_20230430052922	Skeletal muscle	0.3053
PXD061183	CAB20230427Hupp_RAIT_DIA_60min_b3_1	Skeletal muscle	0.3842
PXD061183	CAB20230427Hupp_RAIT_DIA_60min_b3_14	Skeletal muscle	0.3158
PXD061183	CAB20230427Hupp_RAIT_DIA_60min_b3_5	Skeletal muscle	0.3368
PXD061183	CAB20230428Hupp_RAIT_DIA_60min_b4_11	Skeletal muscle	0.3211
PXD061183	CAB20230429Hupp_RAIT_DIA_60min_b5_3	Skeletal muscle	0.3526
PXD061183	CAB20230429Hupp_RAIT_DIA_60min_b5_4	Skeletal muscle	0.3263
PXD061183	CAB20230429Hupp_RAIT_DIA_60min_b5_5	Skeletal muscle	0.3474
PXD061183	CAB20230429Hupp_RAIT_DIA_60min_b5_6	Skeletal muscle	0.3158
PXD061183	CAB20230430Hupp_RAIT_DIA_60min_b6_15	Skeletal muscle	0.3158
PXD061183	CAB20230430Hupp_RAIT_DIA_60min_b6_2	Skeletal muscle	0.3053
PXD061183	CAB20230430Hupp_RAIT_DIA_60min_b6_7	Skeletal muscle	0.3579
PXD061183	CAB20230430Hupp_RAIT_DIA_60min_b6_9	Skeletal muscle	0.3368
PXD061183	CAB20230501Hupp_RAIT_DIA_60min_b7_10	Skeletal muscle	0.3368
PXD061183	CAB20230502Hupp_RAIT_DIA_60min_b8_13	Skeletal muscle	0.4053
PXD061183	CAB20230502Hupp_RAIT_DIA_60min_b8_14	Skeletal muscle	0.3211
PXD061183	CAB20230502Hupp_RAIT_DIA_60min_b8_15	Skeletal muscle	0.3158
PXD061183	CAB20230503Hupp_RAIT_DIA_60min_b9_1	Skeletal muscle	0.3368
PXD061183	CAB20230503Hupp_RAIT_DIA_60min_b9_3	Skeletal muscle	0.3368
PXD061183	CAB20230522Hupp_ZRYS_DIA_60min_b1_9	Skeletal muscle	0.3474
PXD061183	CAC20230302Hupp_TPD_ZY_DIA_60min_Rep_b17_11	Skeletal muscle	0.4105
PXD061183	CAC20230302Hupp_TPD_ZY_DIA_60min_b17_11	Skeletal muscle	0.4158
PXD061183	CAC20230318Hupp_TPD_ZY_DIA_60min_b62_9	Skeletal muscle	0.3789
PXD061183	CAC20230323Hupp_TPD_ZY_DIA_60min_b72_11	Skeletal muscle	0.3579
PXD061183	CAC20230323Hupp_TPD_ZY_DIA_60min_b72_6	Skeletal muscle	0.4412
PXD061183	CAC20230406zhouy_TPR_DIA_60min_b3_9	Skeletal muscle	0.3158
PXD061183	CAC20230410zhouy_TPR_DIA_60min_b6_3	Skeletal muscle	0.3053
PXD061183	CAC20230413zhouy_TPR_DIA_60min_b9_6	Skeletal muscle	0.3263
PXD061183	CAC20230605Hupp_MFT_DL_DIA_60min_b5_6_20230605232112	Skeletal muscle	0.3368
PXD061183	CAC20230606Hupp_MFT_SHLY_DIA_60min_b1_11	Skeletal muscle	0.3632
PXD061183	CAC20230610Hupp_MFT_SHLY_DIA_60min_b3_9	Skeletal muscle	0.3316
PXD061183	O20230228Hupp_TPM_ZY_DIA_60min_b10_7	Skeletal muscle	0.3421
PXD061183	O20230606Hupp_MTC_FD_60min_DIA_b7_7	Skeletal muscle	0.3368
PXD061267	Margulis_myofibrillar_1	Skeletal muscle	0.3138
PXD061267	Margulis_myofibrillar_10	Heart	0.3288
PXD061267	Margulis_myofibrillar_11	Heart	0.3864
PXD061267	Margulis_myofibrillar_13	Heart	0.3093
PXD061267	Margulis_myofibrillar_16	Heart	0.3262
PXD061267	Margulis_myofibrillar_18	Heart	0.3186
PXD061267	Margulis_myofibrillar_19	Heart	0.3031
PXD061267	Margulis_myofibrillar_2	Heart	0.3275
PXD061267	Margulis_myofibrillar_24	Heart	0.3144
PXD061267	Margulis_myofibrillar_25	Skeletal muscle	0.3311
PXD061267	Margulis_myofibrillar_26	Heart	0.3303
PXD061267	Margulis_myofibrillar_29	Heart	0.3012
PXD061267	Margulis_myofibrillar_3	Heart	0.3172
PXD061267	Margulis_myofibrillar_30	Heart	0.3152
PXD061267	Margulis_myofibrillar_32	Heart	0.334
PXD061267	Margulis_myofibrillar_34	Heart	0.338
PXD061267	Margulis_myofibrillar_35	Heart	0.3218
PXD061267	Margulis_myofibrillar_40	Skeletal muscle	0.3022
PXD061267	Margulis_myofibrillar_5	Heart	0.331
PXD061267	Margulis_myofibrillar_6	Heart	0.3368
PXD061267	Margulis_myofibrillar_7	Heart	0.3263
PXD061267	Margulis_myofibrillar_8	Heart	0.3291
PXD061267	Margulis_soluble_10	Skeletal muscle	0.3029
PXD061267	Margulis_soluble_11	Skeletal muscle	0.3092
PXD061267	Margulis_soluble_12	Heart	0.3067
PXD061267	Margulis_soluble_17	Skeletal muscle	0.327
PXD061267	Margulis_soluble_18	Skeletal muscle	0.319
PXD061267	Margulis_soluble_20	Skeletal muscle	0.3471
PXD061267	Margulis_soluble_25	Skeletal muscle	0.3342
PXD061267	Margulis_soluble_26	Skeletal muscle	0.3016
PXD061267	Margulis_soluble_29	Skeletal muscle	0.3321
PXD061267	Margulis_soluble_4	Skeletal muscle	0.3089
PXD061267	Margulis_soluble_6	Skeletal muscle	0.3394
PXD061285	mousebrain-KO-Tmem9-CL47-T9ACt-rb2_o	Brain	0.4149
PXD061285	mousebrain-KO-Tmem9b-CL47-T9B-Proteintech-24331-1_o	Brain	0.3402
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC1_o	Brain	0.3056
PXD061285	mousebrain-KO-Tmem9b-CL47-T9BC2_o	Brain	0.4426
PXD061285	mousebrain-WT-CL47-IgG-control-1_o	Brain	0.3083
PXD061285	mousebrain-WT-CL47-T9AC2-gp1_o	Brain	0.3151
PXD061285	mousebrain-WT-CL47-T9Act-rb2_o	Brain	0.4333
PXD061285	mousebrain-WT-CL47-T9B-Proteintech-24331-1_o	Brain	0.3522
PXD061285	mousebrain-WT-CL47-T9BC2_o	Brain	0.3209
PXD061285	mousebrain-WT-CL47-T9Bct-gp2_o	Brain	0.3148
PXD061285	mousebrain2-KO-Tmem9-CL47-T9BC2_u	Brain	0.3089
PXD061285	mousebrain2-KO-Tmem9-CL47-TMEM9B-Proteintech-24331-1_o	Brain	0.3478
PXD061285	mousebrain2-WT-CL47_TMEM9B-Proteintech-24331-1_o	Brain	0.3622
PXD061696	CRC_adjacent_noncancerous_N1	Colon	0.4162
PXD061696	CRC_adjacent_noncancerous_N4	Colon	0.4304
PXD061696	CRC_cancertissue_T4	Colon	0.3276
PXD061696	TissueExperiment_Fraction09	Colon	0.3082
PXD061696	TissueExperiment_Fraction17	Colon	0.3115
PXD061696	TissueExperiment_Fraction19	Colon	0.3354
PXD061756	FLI12093	Brain	0.8768
PXD061756	FLI12095	Brain	0.5645
PXD061756	FLI12097	Brain	0.8405
PXD061756	FLI12099	Brain	0.707
PXD061756	FLI12101	Brain	0.8927
PXD061756	FLI12103	Brain	0.6339
PXD061756	FLI12105	Brain	0.8982
PXD061756	FLI12109	Brain	0.8134
PXD061756	FLI12111	Brain	0.6919
PXD061756	FLI12113	Brain	0.8457
PXD061756	FLI12115	Ovary	0.3094
PXD061756	FLI12117	Brain	0.886
PXD061756	FLI12119	Brain	0.7661
PXD061756	FLI12121	Brain	0.7825
PXD061756	FLI12123	Brain	0.5766
PXD061756	FLI12125	Brain	0.6084
PXD061784	Ernie_210128_P1508_JS_MK_TMT6_Rep1_R1_FR2	Heart	0.3558
PXD061784	Ernie_210128_P1508_JS_MK_TMT6_Rep1_R1_FR6	Heart	0.3057
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR01	Heart	0.448
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR02	Heart	0.3629
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR04	Heart	0.4806
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR06	Heart	0.4409
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR07	Heart	0.4079
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR08	Heart	0.3498
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR11	Heart	0.3806
PXD061784	Lara_241031_P3464_JS_RW_FullP_TMT16_R1_FR12	Heart	0.4882
PXD061848	2023107_Demo_Beatson_TMT_11SPD_F1	Liver	0.3457
PXD061848	2023107_Demo_Beatson_TMT_11SPD_F2	Liver	0.3955
PXD061848	2023107_Demo_Beatson_TMT_11SPD_F3	Liver	0.3176
PXD061848	2023107_Demo_Beatson_TMT_11SPD_F6	Liver	0.3043
PXD061848	2023107_Demo_Beatson_TMT_15SPD_F2	Liver	0.3824
PXD061848	2023107_Demo_Beatson_TMT_15SPD_F3	Liver	0.3516
PXD061848	2023107_Demo_Beatson_TMT_15SPD_F7	Liver	0.3043
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f015	Liver	0.3523
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f016	Liver	0.3415
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f017	Liver	0.3752
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f018	Liver	0.4033
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f020	Liver	0.3173
PXD061865	20231222_SEL_LU_SA_SEL_Y70_241023_Astral-Demo-Liver_SICyLIA-TMT_f021	Liver	0.3598
PXD061879	20241029_DIA_Liver_01	Liver	0.3215
PXD061879	20241029_DIA_Liver_02	Liver	0.3113
PXD061879	20241029_DIA_Liver_03	Liver	0.3022
PXD061879	20241029_DIA_Liver_04	Liver	0.3227
PXD061879	20241029_DIA_Liver_05	Liver	0.3039
PXD061879	20241029_DIA_Liver_06	Liver	0.3119
PXD061879	20241029_DIA_Liver_07	Liver	0.347
PXD061879	20241029_DIA_Liver_10	Liver	0.3847
PXD061879	20241029_DIA_Liver_11	Liver	0.378
PXD061879	20241029_DIA_Liver_12	Liver	0.3608
PXD061879	20241029_DIA_Liver_13	Liver	0.3127
PXD061879	20241029_DIA_Liver_14	Liver	0.3264
PXD061879	20241029_DIA_Liver_15	Liver	0.4074
PXD061879	20241029_DIA_Liver_16	Liver	0.3166
PXD061879	20241029_DIA_Liver_17	Liver	0.3272
PXD061879	20241029_DIA_Liver_18	Liver	0.4168
PXD061879	20241029_DIA_Liver_22	Liver	0.3199
PXD061879	20241029_DIA_Liver_23	Liver	0.318
PXD061981	241205_01_DIA_liver_PER2SG_CT2_1	Liver	0.3874
PXD061981	241205_01_DIA_liver_WT_CT2_1	Liver	0.3684
PXD061981	241205_02_DIA_liver_PER2SG_CT2_2	Liver	0.4029
PXD061981	241205_02_DIA_liver_WT_CT2_2	Liver	0.356
PXD061981	241205_03_DIA_liver_PER2SG_CT6_1	Liver	0.3932
PXD061981	241205_03_DIA_liver_WT_CT6_1	Liver	0.3746
PXD061981	241205_04_DIA_liver_PER2SG_CT6_2	Liver	0.3931
PXD061981	241205_04_DIA_liver_WT_CT6_2	Liver	0.3936
PXD061981	241205_05_DIA_liver_PER2SG_CT10_1	Liver	0.4094
PXD061981	241205_05_DIA_liver_WT_CT10_1	Liver	0.3837
PXD061981	241205_06_DIA_liver_PER2SG_CT10_2	Liver	0.3985
PXD061981	241205_06_DIA_liver_WT_CT10_2	Liver	0.3881
PXD061981	241205_07_DIA_liver_PER2SG_CT14_1	Liver	0.3927
PXD061981	241205_07_DIA_liver_WT_CT14_1	Liver	0.3903
PXD061981	241205_08_DIA_liver_PER2SG_CT14_2	Liver	0.3849
PXD061981	241205_08_DIA_liver_WT_CT14_2	Liver	0.3881
PXD061981	241205_09_DIA_liver_PER2SG_CT18_1	Liver	0.3869
PXD061981	241205_09_DIA_liver_WT_CT18_1	Liver	0.3745
PXD061981	241205_10_DIA_liver_PER2SG_CT18_2	Liver	0.3992
PXD061981	241205_10_DIA_liver_WT_CT18_2	Liver	0.399
PXD061981	241205_11_DIA_liver_PER2SG_CT22_1	Liver	0.3826
PXD061981	241205_11_DIA_liver_WT_CT22_1	Liver	0.3832
PXD061981	241205_12_DIA_liver_PER2SG_CT22_2	Liver	0.3849
PXD061981	241205_12_DIA_liver_WT_CT22_2	Liver	0.3849
PXD061981	241206_01_DIA_livernuc_WT_CT2_1	Liver	0.3001
PXD061981	241206_02_DIA_livernuc_PER2SG_CT2_2	Liver	0.3022
PXD061981	241206_03_DIA_livernuc_PER2SG_CT6_1	Liver	0.3046
PXD061981	241206_05_DIA_livernuc_PER2SG_CT10_1	Liver	0.3095
PXD061981	241206_05_DIA_livernuc_WT_CT10_1	Liver	0.3024
PXD061981	241206_06_DIA_livernuc_PER2SG_CT10_2	Liver	0.3113
PXD061981	241206_06_DIA_livernuc_WT_CT10_2	Liver	0.3085
PXD061981	241206_07_DIA_livernuc_PER2SG_CT14_1	Liver	0.3284
PXD061981	241206_07_DIA_livernuc_WT_CT14_1	Liver	0.3142
PXD061981	241206_08_DIA_livernuc_PER2SG_CT14_2	Liver	0.3127
PXD061981	241206_08_DIA_livernuc_WT_CT14_2	Liver	0.3135
PXD061981	241206_10_DIA_livernuc_PER2SG_CT18_2	Liver	0.3136
PXD061981	241206_10_DIA_livernuc_WT_CT18_2	Liver	0.3132
PXD061981	241206_11_DIA_livernuc_PER2SG_CT22_1	Liver	0.3021
PXD061981	241206_11_DIA_livernuc_WT_CT22_1	Liver	0.3071
PXD061981	241206_12_DIA_livernuc_PER2SG_CT22_2	Liver	0.3007
PXD061981	241229_03_DDAphos_liver_WT_CT6_1	Liver	0.3364
PXD061981	241229_05_DDAphos_liver_PER2SG_CT10_1	Liver	0.3162
PXD061981	241229_07_DDAphos_liver_WT_CT14_1	Liver	0.3422
PXD061981	241229_10_DDAphos_liver_WT_CT18_2	Liver	0.3231
PXD061981	241229_11_DDAphos_liver_PER2SG_CT22_1	Liver	0.3277
PXD061981	241229_11_DDAphos_liver_WT_CT22_1	Liver	0.3676
PXD061981	241229_12_DDAphos_liver_PER2SG_CT22_2	Liver	0.3353
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F01	Brain	0.4683
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F03	Brain	0.3376
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F04	Brain	0.3932
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F05	Brain	0.4457
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F06	Brain	0.3176
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F08	Brain	0.345
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F09	Brain	0.3236
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F10	Brain	0.4194
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F11	Brain	0.33
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F12	Brain	0.5293
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F13	Brain	0.3611
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F15	Brain	0.3269
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F16	Brain	0.3292
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F17	Brain	0.3231
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F21	Brain	0.3045
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F22	Brain	0.3467
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F24	Brain	0.3741
PXD062000	54819_1_EXP_1148_2_mm_TMT10_prof_250ng_F25	Brain	0.4077
PXD062000	54820_1_EXP_1148_2_mm_TMT10_IMAC_one4th_F05	Brain	0.3203
PXD062000	54820_1_EXP_1148_2_mm_TMT10_IMAC_one4th_F07	Brain	0.3398
PXD062000	54820_1_EXP_1148_2_mm_TMT10_IMAC_one4th_F13	Brain	0.3144
PXD062254	DIA_FAIMS_CV-45_02_SL	Brain	0.4045
PXD062254	DIA_FAIMS_CV-45_02_SL	Brain	0.4168
PXD062254	DIA_FAIMS_CV-45_04_UREA_FASP	Brain	0.449
PXD062254	DIA_FAIMS_CV-45_04_UREA_FASP	Brain	0.3286
PXD062254	DIA_FAIMS_CV-45_06_INGEL	Brain	0.339
PXD062254	DIA_FAIMS_CV-45_07_UREA_SPE-iST	Brain	0.3232
PXD062254	DIA_FAIMS_CV-45_08_UREA_SPE	Brain	0.3526
PXD062254	DIA_FAIMS_CV-45_10_BB_iST	Brain	0.3992
PXD062254	DIA_FAIMS_CV-45_10_BB_iST	Brain	0.3579
PXD062419	DiscoveryCohort_QC1	Pituitary gland	0.3641
PXD062419	DiscoveryCohort_QC2	Pituitary gland	0.3379
PXD062419	DiscoveryCohort_QC3	Pituitary gland	0.3325
PXD062419	DiscoveryCohort_Sample1	Pituitary gland	0.3457
PXD062419	DiscoveryCohort_Sample10	Pituitary gland	0.3224
PXD062419	DiscoveryCohort_Sample11	Pituitary gland	0.3229
PXD062419	DiscoveryCohort_Sample12	Pituitary gland	0.3695
PXD062419	DiscoveryCohort_Sample14	Pituitary gland	0.3392
PXD062419	DiscoveryCohort_Sample16	Pituitary gland	0.3368
PXD062419	DiscoveryCohort_Sample17	Pituitary gland	0.3725
PXD062419	DiscoveryCohort_Sample18	Pituitary gland	0.3286
PXD062419	DiscoveryCohort_Sample19	Pituitary gland	0.3083
PXD062419	DiscoveryCohort_Sample2	Pituitary gland	0.3804
PXD062419	DiscoveryCohort_Sample21	Pituitary gland	0.3461
PXD062419	DiscoveryCohort_Sample24	Pituitary gland	0.3145
PXD062419	DiscoveryCohort_Sample25	Pituitary gland	0.3031
PXD062419	DiscoveryCohort_Sample27	Pituitary gland	0.3131
PXD062419	DiscoveryCohort_Sample28	Pituitary gland	0.3554
PXD062419	DiscoveryCohort_Sample32	Pituitary gland	0.3547
PXD062419	DiscoveryCohort_Sample34	Pituitary gland	0.3823
PXD062419	DiscoveryCohort_Sample36	Pituitary gland	0.3511
PXD062419	DiscoveryCohort_Sample38	Pituitary gland	0.349
PXD062419	DiscoveryCohort_Sample4	Pituitary gland	0.3522
PXD062419	DiscoveryCohort_Sample40	Pituitary gland	0.3085
PXD062419	DiscoveryCohort_Sample41	Pituitary gland	0.3135
PXD062419	DiscoveryCohort_Sample42	Pituitary gland	0.3712
PXD062419	DiscoveryCohort_Sample43	Pituitary gland	0.3104
PXD062419	DiscoveryCohort_Sample44	Pituitary gland	0.3611
PXD062419	DiscoveryCohort_Sample46	Pituitary gland	0.3734
PXD062419	DiscoveryCohort_Sample48	Pituitary gland	0.3737
PXD062419	DiscoveryCohort_Sample5	Pituitary gland	0.3637
PXD062419	DiscoveryCohort_Sample6	Pituitary gland	0.3533
PXD062419	DiscoveryCohort_Sample7	Pituitary gland	0.3391
PXD062419	DiscoveryCohort_Sample9	Pituitary gland	0.3318
PXD062419	FreezeThawCycles_0	Pituitary gland	0.3174
PXD062419	FreezeThawCycles_1	Pituitary gland	0.3047
PXD062419	FreezeThawCycles_2hRT	Pituitary gland	0.3328
PXD062419	FreezeThawCycles_3	Pituitary gland	0.3592
PXD062419	OvernightRT_OvernightRT	Pituitary gland	0.3636
